Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
SCLC_100_34,100,0.049009025,0.302838178,16,0.526544156,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;POU3F2;ETS2;ATF2;FLI1;FOXA2;PBX1;LEF1;NEUROD1;INSM1;KLF4,PAX5;ASCL1;CEBPD;MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.909090909,0.090909091
SCLC_100_35,100,0.060337001,0.473491673,10,0.680401443,TCF4;TCF12;SOX11;SOX2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;FLI1;FOXA2;PBX1;LEF1;NEUROD1;INSM1,OVOL2;ASCL1;CEBPD;MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.090909091,0.909090909
SCLC_100_36,100,0.035392169,0.451319664,13.66666667,0.663745255,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;FLI1;FOXA2;PBX1;LEF1;CEBPD;MITF;NEUROD1;ZEB1;INSM1;BHLHE40;KLF4,CBFA2T2;ASCL1;MYC;REST;TCF7L2;NFKB1;TEAD4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.787878788,0.212121212
SCLC_100_37,100,0.028318345,0.114124062,22,0.206564743,TCF4;SOX2;OVOL2;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;POU3F2;ETS2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;REST;KLF4,TCF12;SOX11;ELF3;PAX5;ATF2;MYC;MITF;TCF7L2;NEUROD1;NFKB1;ZEB1;INSM1;BHLHE40;TEAD4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.242424242,0.757575758
SCLC_100_38,100,0.057077159,0.41941106,12,0.717688241,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1;BHLHE40;KLF4,PAX5;MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;TEAD4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.303030303,0.696969697
SCLC_100_39,100,0.027330021,0.272086864,18,0.467166101,TCF4;TCF12;SOX11;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;CEBPD;NEUROD1;NFKB1;ZEB1;INSM1,SOX2;POU3F2;LEF1;MYC;REST;MITF;TCF7L2;BHLHE40;TEAD4;KLF4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.333333333,0.666666667
SCLC_100_40,100,0.035877687,0.123807324,20.33333333,0.254019313,TCF4;TCF12;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;POU3F2;ETS2;FLI1;FOXA2;PBX1;LEF1,SOX11;PAX5;ATF2;ASCL1;CEBPD;MYC;REST;MITF;TCF7L2;NEUROD1;NFKB1;ZEB1;INSM1;BHLHE40;TEAD4;KLF4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.515151515,0.484848485
SCLC_100_41,100,0.027566352,0.38939965,10.66666667,0.736255473,TCF4;SOX2;OVOL2;ELF3;TCF3;FOXA1;MYB;PAX5;POU3F2;ETS2;FLI1;FOXA2;LEF1,TCF12;SOX11;KDM5B;CBFA2T2;ATF2;ASCL1;PBX1;CEBPD;MYC;REST;MITF;TCF7L2;NEUROD1;NFKB1;ZEB1;INSM1;BHLHE40;TEAD4;KLF4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.424242424,0.575757576
SCLC_100_42,100,0.033399581,0.297470366,17,0.439635765,TCF4;TCF12;SOX2;OVOL2;KDM5B;CBFA2T2;PAX5;POU3F2;ETS2;ATF2;ASCL1;FOXA2;PBX1,SOX11;ELF3;TCF3;FOXA1;MYB;FLI1;LEF1;CEBPD;MYC;REST;MITF;TCF7L2;NEUROD1;NFKB1;ZEB1;INSM1;BHLHE40;TEAD4;KLF4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.363636364,0.636363636
SCLC_100_43,100,0.059484127,0.450232606,13,0.671903152,TCF4;TCF12;SOX11;SOX2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1;KLF4,OVOL2;ATF2;MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.848484848,0.151515152
