Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
GON_93_02,10,0.029898418,0.238266357,8,0.384292162,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;AMH;FOXL2;SOX9,NR5A1;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;WT1pKTS;CBX2;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;SRY;FGF9;NR5A1;AMH;SOX9;GATA4;DMRT1,0.555555556,0.444444444
GON_93_20,10,0.066751188,0.336317235,7,0.480688591,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1,CBX2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;FGF9;CBX2,0.333333333,0.666666667
GON_93_21,10,0.065339097,0.230369128,7,0.357648607,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;RSPO1,DMRT1;WNT4;CTNNB1;NR0B1,WT1mKTS;UGR;NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;SRY;WT1pKTS;FGF9;CBX2;AMH;SOX9;DMRT1,0.611111111,0.388888889
GON_93_22,10,0.073343804,0.425614501,6,0.554380111,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;AMH;SOX9;DMRT1;RSPO1,FGF9;CBX2;FOXL2;GATA4;WNT4;CTNNB1;NR0B1,WT1pKTS;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.722222222,0.277777778
GON_93_23,10,0.134264611,0.464172116,6,0.557332047,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,CBX2;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.166666667,0.833333333
GON_93_24,10,0.084994249,0.264434154,7,0.348971393,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1,CBX2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;GATA4;DMRT1,UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.166666667,0.833333333
GON_93_25,10,0.015005791,0.252801907,8,0.460779665,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;RSPO1,CBX2;DMRT1;WNT4;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1;NR0B1,PGD2;FGF9;FOXL2;SOX9;WNT4;RSPO1;CTNNB1,0.444444444,0.555555556
GON_93_26,10,0.057570427,0.198984556,6,0.566751453,DKK1;CBX2;UGR;AMH;DMRT1;WNT4;RSPO1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;NR5A1;FOXL2;SOX9;GATA4;CTNNB1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1,DKK1;CBX2;NR0B1,0.722222222,0.277777778
GON_93_27,10,0.057034769,0.368468992,6,0.605399043,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;RSPO1;CTNNB1,PGD2;CBX2;DMRT1;WNT4;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4,FOXL2;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,0.277777778,0.722222222
GON_93_28,10,0.04848623,0.269378078,7,0.36892178,DKK1;PGD2;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,WT1mKTS;CBX2;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;NR5A1;AMH;GATA4;DMRT1,PGD2;FGF9;UGR;FOXL2;SOX9;WNT4;RSPO1;CTNNB1;NR0B1,0.444444444,0.555555556
GON_93_29,10,0.047326735,0.394893608,8,0.443264844,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;FOXL2;SOX9;RSPO1;NR0B1,CBX2;UGR;NR5A1;AMH;GATA4;DMRT1;WNT4;CTNNB1,PGD2;WT1mKTS;WT1pKTS;CBX2;UGR;NR5A1;AMH;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;SRY;FGF9;SOX9;DMRT1,0.611111111,0.388888889
GON_93_03,10,0.06382214,0.498636492,6,0.662732842,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;CBX2,FGF9;CBX2,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,0.888888889,0.111111111
GON_93_30,10,0.0385196,0.377343388,6,0.458322975,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;RSPO1,CBX2;DMRT1;WNT4;CTNNB1;NR0B1,WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;FGF9;CBX2;AMH;FOXL2;SOX9;DMRT1,0.5,0.5
GON_93_31,10,0.081334671,0.248272282,7,0.386997397,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1;WNT4;NR0B1,PGD2;FGF9;FOXL2;SOX9;RSPO1;CTNNB1,WT1mKTS;WT1pKTS;CBX2;UGR;NR5A1;AMH;FOXL2;GATA4;WNT4;RSPO1;NR0B1,DKK1;PGD2;SRY;FGF9;SOX9;DMRT1;CTNNB1,0.277777778,0.722222222
GON_93_32,10,0.040320161,0.229641149,8,0.40154178,DKK1;PGD2;SRY;WT1pKTS;FGF9;NR5A1;AMH;FOXL2;SOX9;RSPO1,WT1mKTS;CBX2;UGR;GATA4;DMRT1;WNT4;CTNNB1;NR0B1,WT1mKTS;SRY;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;WNT4;RSPO1;NR0B1,DKK1;PGD2;WT1pKTS;FGF9;CBX2;DMRT1;CTNNB1,0.5,0.5
GON_93_33,10,0.052596898,0.180810938,7,0.414164169,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;FOXL2;SOX9;GATA4;RSPO1;CTNNB1,PGD2;AMH;DMRT1;WNT4;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;CBX2;AMH;FOXL2,0.277777778,0.722222222
GON_93_34,10,0.043215805,0.286770325,7,0.388914503,DKK1;PGD2;SRY;WT1pKTS;FGF9;NR5A1;FOXL2;SOX9;RSPO1,WT1mKTS;CBX2;UGR;AMH;GATA4;DMRT1;WNT4;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;FGF9;CBX2;DMRT1,0.5,0.5
GON_93_35,10,0.034969222,0.270403057,7,0.48422509,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;NR5A1;AMH;FOXL2;SOX9;RSPO1,CBX2;UGR;GATA4;DMRT1;WNT4;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;CBX2;AMH;FOXL2;SOX9,0.555555556,0.444444444
GON_93_36,10,0.051813514,0.217032637,7,0.587856611,DKK1;WT1mKTS;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1;WNT4;RSPO1;NR0B1,PGD2;SRY;WT1pKTS;FGF9;FOXL2;SOX9;CTNNB1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1,DKK1;CBX2;AMH;FOXL2;NR0B1,0.555555556,0.444444444
GON_93_37,10,0.044630954,0.279762995,7,0.541119464,DKK1;PGD2;SRY;UGR;NR5A1;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;WT1pKTS;FGF9;CBX2;AMH;DMRT1,DKK1;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;FOXL2;SOX9;GATA4;WNT4;RSPO1;NR0B1,PGD2;FGF9;CBX2;AMH;DMRT1;CTNNB1,0.222222222,0.777777778
GON_93_38,10,0.035401704,0.187502027,7,0.351781414,DKK1;CBX2;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,DKK1;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;AMH;GATA4;WNT4,PGD2;FGF9;CBX2;FOXL2;SOX9;DMRT1;RSPO1;CTNNB1;NR0B1,0.666666667,0.333333333
GON_93_39,10,0.049202632,0.311435705,7,0.395691571,DKK1;PGD2;SRY;WT1pKTS;FGF9;UGR;NR5A1;FOXL2;SOX9;GATA4;RSPO1;CTNNB1,WT1mKTS;CBX2;AMH;DMRT1;WNT4;NR0B1,DKK1;WT1mKTS;CBX2;UGR;NR5A1;AMH;FOXL2;GATA4;WNT4;RSPO1;NR0B1,PGD2;SRY;WT1pKTS;FGF9;SOX9;DMRT1;CTNNB1,0.611111111,0.388888889
GON_93_04,10,0.043036366,0.279719138,8,0.368784297,DKK1;CBX2;UGR;NR5A1;AMH;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;FOXL2;SOX9;GATA4,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,CBX2;DMRT1,0.555555556,0.444444444
GON_93_40,10,0.09388956,0.192731615,6,0.441298061,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,CBX2;DMRT1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;UGR;SOX9;GATA4;DMRT1;WNT4;NR0B1,FGF9;CBX2;NR5A1;AMH;FOXL2;RSPO1;CTNNB1,0.388888889,0.611111111
GON_93_41,10,0.111524012,0.374501303,4,0.757021131,DKK1;PGD2;FGF9;CBX2;AMH;SOX9;DMRT1,WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;FGF9;CBX2;AMH;SOX9;DMRT1,DKK1;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,0.055555556,0.944444444
GON_93_42,10,0.068721143,0.374081124,6,0.678066759,DKK1;CBX2;UGR;NR5A1;AMH;GATA4;WNT4;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;FOXL2;SOX9;DMRT1;RSPO1;CTNNB1,WT1mKTS;CBX2;UGR;AMH;WNT4;RSPO1;NR0B1,DKK1;PGD2;SRY;WT1pKTS;FGF9;NR5A1;FOXL2;SOX9;GATA4;DMRT1;CTNNB1,0.277777778,0.722222222
GON_93_43,10,0.05384208,0.243915393,6,0.531629693,DKK1;AMH;DMRT1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;NR5A1;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;FGF9;CBX2;UGR;AMH;DMRT1,0.833333333,0.166666667
GON_93_44,10,0.035705552,0.204354925,7,0.516857942,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FOXL2;SOX9;DMRT1;NR0B1,FGF9;CBX2;UGR;NR5A1;AMH;GATA4;WNT4;RSPO1;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;NR5A1;FOXL2;SOX9;GATA4;DMRT1;WNT4,FGF9;CBX2;UGR;AMH;RSPO1;CTNNB1;NR0B1,0.222222222,0.777777778
GON_93_45,10,0.06232357,0.329634348,6.333333333,0.546163499,DKK1;PGD2;WT1mKTS;SRY;FGF9;NR5A1;AMH;FOXL2;SOX9,WT1pKTS;CBX2;UGR;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;WT1pKTS;UGR;AMH;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;SRY;FGF9;CBX2;NR5A1;SOX9;DMRT1,0.722222222,0.277777778
GON_93_46,10,0.041188231,0.204531272,8,0.350821766,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1;RSPO1,CBX2;WNT4;CTNNB1;NR0B1,WT1mKTS;SRY;NR5A1;AMH;GATA4,DKK1;PGD2;WT1pKTS;FGF9;CBX2;UGR;FOXL2;SOX9;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,0.5,0.5
GON_93_47,10,0.027726694,0.464361814,6,0.58995005,DKK1;FGF9;CBX2;AMH;DMRT1;RSPO1,PGD2;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;FOXL2;SOX9;GATA4;WNT4;CTNNB1;NR0B1,PGD2;FGF9;NR5A1;AMH,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;FOXL2;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,0.333333333,0.666666667
GON_93_48,10,0.03121926,0.339820997,8,0.491477723,DKK1;PGD2;SRY;WT1pKTS;FGF9;NR5A1;AMH;SOX9,WT1mKTS;CBX2;UGR;FOXL2;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;SRY;NR5A1;SOX9;DMRT1,PGD2;WT1mKTS;WT1pKTS;FGF9;CBX2;UGR;AMH;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,0.277777778,0.722222222
GON_93_49,10,0.031222552,0.167475495,7,0.563631102,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;FOXL2;SOX9;GATA4;WNT4;CTNNB1;NR0B1,CBX2;AMH;DMRT1;RSPO1,PGD2;FGF9;CBX2;AMH;FOXL2;SOX9;RSPO1;CTNNB1,DKK1;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;GATA4;DMRT1;WNT4;NR0B1,0.666666667,0.333333333
GON_93_05,10,0.018195501,0.22435584,7,0.456892835,DKK1;PGD2;SRY;WT1pKTS;FGF9;NR5A1;FOXL2;SOX9;RSPO1;CTNNB1,WT1mKTS;CBX2;UGR;AMH;GATA4;DMRT1;WNT4;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;AMH;FOXL2;GATA4;WNT4;RSPO1;NR0B1,PGD2;FGF9;CBX2;SOX9;DMRT1;CTNNB1,0.555555556,0.444444444
GON_93_50,10,0.76533801,0.559520716,1,0.960354464,DKK1;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1pKTS;FOXL2;DMRT1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,,0.222222222,0.777777778
GON_93_06,10,0.053800692,0.247099166,8,0.453386872,DKK1;PGD2;FGF9;FOXL2;SOX9;WNT4;CTNNB1;NR0B1,WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1;RSPO1,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1,PGD2;FGF9;FOXL2;SOX9;WNT4;RSPO1;CTNNB1;NR0B1,0.888888889,0.111111111
GON_93_07,10,0.010086675,0.178189114,9,0.406996858,DKK1;CBX2;NR5A1;DMRT1;WNT4;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;AMH;FOXL2;SOX9;GATA4;RSPO1;CTNNB1,DKK1;CBX2;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;NR5A1;AMH;SOX9;GATA4;DMRT1,0.333333333,0.666666667
GON_93_08,10,0.050518607,0.303862227,8,0.390050378,DKK1;CBX2;AMH;DMRT1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;FOXL2;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;GATA4;DMRT1,UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.444444444,0.555555556
GON_93_09,10,0.030714688,0.198337681,8,0.466701468,DKK1;PGD2;WT1mKTS;FGF9;CBX2;NR5A1;FOXL2;SOX9;DMRT1;RSPO1,SRY;WT1pKTS;UGR;AMH;GATA4;WNT4;CTNNB1;NR0B1,DKK1;PGD2;SRY;FGF9;NR5A1;AMH;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;WT1pKTS;CBX2;UGR;FOXL2,0.5,0.5
GON_95_00,10,0.278103026,0.57543558,3,0.810409204,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,FOXL2;WNT4;RSPO1;CTNNB1,UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;GATA4;DMRT1,0.888888889,0.111111111
GON_95_01,10,0.229711013,0.642929958,3,0.807640752,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,FOXL2;WNT4;RSPO1;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.055555556,0.944444444
GON_95_10,10,0.150125293,0.500416535,5,0.606839039,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,FOXL2;WNT4;RSPO1;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.055555556,0.944444444
GON_95_11,10,0.114091527,0.483067407,5,0.607054407,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,CBX2;FOXL2;WNT4;RSPO1;CTNNB1,CBX2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.944444444,0.055555556
GON_95_12,10,0.068331325,0.363080762,6.333333333,0.567826278,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;AMH;SOX9;GATA4;DMRT1;NR0B1,PGD2;NR5A1;FOXL2;WNT4;RSPO1;CTNNB1,CBX2;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;NR5A1;AMH;SOX9;GATA4;DMRT1,0.722222222,0.277777778
GON_95_13,10,0.075552375,0.30415785,7,0.561087374,DKK1;PGD2;FGF9;AMH;FOXL2;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1,FGF9;CBX2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.388888889,0.611111111
GON_95_14,10,0.145954112,0.556015123,4,0.767011207,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;AMH;SOX9;GATA4;DMRT1;NR0B1,NR5A1;FOXL2;WNT4;RSPO1;CTNNB1,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,PGD2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.166666667,0.833333333
GON_95_15,10,0.069448721,0.294578731,5,0.511541366,DKK1;FOXL2;WNT4;CTNNB1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;RSPO1;NR0B1,PGD2;FGF9;CBX2;AMH;FOXL2;SOX9;WNT4;RSPO1;CTNNB1,DKK1;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;GATA4;DMRT1;NR0B1,0.388888889,0.611111111
GON_95_16,10,0.039872089,0.449285389,6,0.713238561,DKK1;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;NR5A1;AMH;SOX9;GATA4;DMRT1;WNT4,PGD2;CBX2;UGR;FOXL2;RSPO1;CTNNB1;NR0B1,0.611111111,0.388888889
GON_95_17,10,0.144891199,0.359278464,5,0.67029504,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;GATA4;DMRT1,0.888888889,0.111111111
GON_95_18,10,0.158694458,0.319172087,5,0.545740962,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;RSPO1;NR0B1,FOXL2;WNT4;CTNNB1,CBX2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.833333333,0.166666667
GON_95_19,10,0.0263166,0.354143119,6.666666667,0.497347127,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;SOX9;GATA4;DMRT1;RSPO1;NR0B1,FGF9;NR5A1;AMH;FOXL2;WNT4;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;RSPO1,FOXL2;WNT4;CTNNB1;NR0B1,0.222222222,0.777777778
GON_95_02,10,0.070728159,0.244404344,6,0.528351666,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;SOX9;GATA4;DMRT1;RSPO1;NR0B1,AMH;FOXL2;WNT4;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;GATA4;DMRT1;CTNNB1,UGR;FOXL2;WNT4;RSPO1;NR0B1,0.277777778,0.722222222
GON_95_20,10,0.126382459,0.401962785,6,0.5955376,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.111111111,0.888888889
GON_95_21,10,0.088421401,0.378771112,6,0.643299977,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;NR0B1,FOXL2;DMRT1;WNT4;RSPO1;CTNNB1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;CBX2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.222222222,0.777777778
GON_95_22,10,0.224239387,0.439152721,3,0.766752573,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,CBX2;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;NR5A1;AMH;SOX9;GATA4;DMRT1,0.888888889,0.111111111
GON_95_23,10,0.029636219,0.236084441,8,0.440291357,DKK1;FOXL2;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4,WT1mKTS;FOXL2;GATA4;WNT4;CTNNB1;NR0B1,DKK1;PGD2;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;DMRT1;RSPO1,0.277777778,0.722222222
GON_95_24,10,0.084502173,0.368817991,6,0.544666877,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;CBX2;FOXL2;RSPO1;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;WNT4,0.833333333,0.166666667
