Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
15R300_04,300,0.009687048,0.163742819,18,0.320949478,BHLHE40;REST;SMAD3;ZEB1;KLF4;MITF;PAX5;NFKB1;SOX11;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ASCL1;ETS2;LEF1;KDM5B;FLI1;TCF12;CBFA2T2;TCF4;OVOL2,TEAD4;CEBPD;NEUROD1;MYC;INSM1;PBX1;FOXA1;ELF3;MYB;POU3F2,CEBPD;NEUROD1;INSM1;MITF;PAX5;NFKB1;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ASCL1;ETS2;LEF1;ELF3;KDM5B;MYB;FLI1;TCF12;CBFA2T2;TCF4;OVOL2,BHLHE40;REST;SMAD3;ZEB1;TEAD4;KLF4;MYC;SOX11;PBX1;FOXA1;POU3F2,0.333333333,0.666666667
15R300_05,300,0.01223192,0.251616067,18,0.318623506,BHLHE40;ZEB1;NEUROD1;KLF4;INSM1;MITF;PAX5;NFKB1;SOX11;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ETS2;PBX1;FOXA1;LEF1;KDM5B;MYB;FLI1;TCF12;CBFA2T2;TCF4,REST;SMAD3;TEAD4;CEBPD;MYC;ASCL1;ELF3;POU3F2;OVOL2,BHLHE40;REST;SMAD3;ZEB1;MITF;PAX5;NFKB1;SOX11;TCF3;TCF7L2;ATF2;FOXA2;ETS2;PBX1;FOXA1;LEF1;KDM5B;MYB;TCF12;CBFA2T2;TCF4,TEAD4;CEBPD;NEUROD1;KLF4;MYC;INSM1;SOX2;ASCL1;ELF3;FLI1;POU3F2;OVOL2,0.212121212,0.787878788
15R300_06,300,0.016286702,0.101635246,20,0.243804356,BHLHE40;REST;ZEB1;TEAD4;CEBPD;MYC;MITF;PAX5;NFKB1;SOX11;TCF3;TCF7L2;ATF2;LEF1;ELF3;KDM5B;FLI1;TCF12;POU3F2;TCF4,SMAD3;NEUROD1;KLF4;INSM1;SOX2;FOXA2;ASCL1;ETS2;PBX1;FOXA1;MYB;CBFA2T2;OVOL2,SMAD3;CEBPD;NEUROD1;INSM1;MITF;TCF3;SOX2;FOXA2;ETS2;PBX1;FOXA1;ELF3;MYB;POU3F2;CBFA2T2;TCF4;OVOL2,BHLHE40;REST;ZEB1;TEAD4;KLF4;MYC;PAX5;NFKB1;SOX11;TCF7L2;ATF2;ASCL1;LEF1;KDM5B;FLI1;TCF12,0.757575758,0.242424242
15R300_07,300,0.026685793,0.212743365,19.33333333,0.308963531,BHLHE40;SMAD3;ZEB1;CEBPD;NEUROD1;INSM1;MITF;PAX5;NFKB1;SOX11;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ASCL1;ETS2;PBX1;FOXA1;LEF1;KDM5B;MYB;FLI1;TCF12;POU3F2;CBFA2T2;TCF4;OVOL2,REST;TEAD4;KLF4;MYC;ELF3,BHLHE40;KLF4;PAX5;TCF3;ATF2;SOX2;ETS2;PBX1;FOXA1;KDM5B;MYB;FLI1;POU3F2;CBFA2T2,REST;SMAD3;ZEB1;TEAD4;CEBPD;NEUROD1;MYC;INSM1;MITF;NFKB1;SOX11;TCF7L2;FOXA2;ASCL1;LEF1;ELF3;TCF12;TCF4;OVOL2,0.484848485,0.515151515
15R300_08,300,0.009196871,0.190629902,19,0.293148662,BHLHE40;REST;SMAD3;CEBPD;NEUROD1;KLF4;MYC;MITF;PAX5;NFKB1;SOX11;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ASCL1;PBX1;FOXA1;LEF1;MYB;FLI1;TCF12;POU3F2;TCF4,ZEB1;TEAD4;INSM1;ETS2;ELF3;KDM5B;CBFA2T2;OVOL2,REST;TEAD4;NEUROD1;KLF4;INSM1;PAX5;NFKB1;SOX2;FOXA2;ETS2;PBX1;FOXA1;LEF1;ELF3;KDM5B;MYB;FLI1;TCF12;POU3F2;TCF4;OVOL2,BHLHE40;SMAD3;ZEB1;CEBPD;MYC;MITF;SOX11;TCF3;TCF7L2;ATF2;ASCL1;CBFA2T2,0.484848485,0.515151515
15R300_09,300,0.018335998,0.124764604,21.66666667,0.322654851,BHLHE40;REST;ZEB1;CEBPD;NEUROD1;KLF4;TCF3;TCF7L2;ATF2;SOX2;ASCL1;PBX1;FOXA1;LEF1;ELF3;KDM5B;MYB;TCF12;POU3F2;TCF4;OVOL2,SMAD3;TEAD4;MYC;INSM1;MITF;PAX5;NFKB1;SOX11;FOXA2;ETS2;FLI1;CBFA2T2,BHLHE40;ZEB1;TEAD4;KLF4;MYC;INSM1;MITF;PAX5;NFKB1;SOX11;TCF3;ATF2;FOXA2;ETS2;ELF3;KDM5B;FLI1;TCF12;CBFA2T2,REST;SMAD3;CEBPD;NEUROD1;TCF7L2;SOX2;ASCL1;PBX1;FOXA1;LEF1;MYB;POU3F2;TCF4;OVOL2,0.727272727,0.272727273
15R300_10,300,0.013465627,0.118774562,19,0.197377769,BHLHE40;ZEB1;TEAD4;MYC;MITF;NFKB1;SOX11;TCF3;TCF7L2;ASCL1;PBX1;FOXA1;LEF1;ELF3;TCF4,REST;SMAD3;CEBPD;NEUROD1;KLF4;INSM1;PAX5;ATF2;SOX2;FOXA2;ETS2;KDM5B;MYB;FLI1;TCF12;POU3F2;CBFA2T2;OVOL2,BHLHE40;REST;SMAD3;TEAD4;CEBPD;NEUROD1;KLF4;MYC;PAX5;NFKB1;SOX11;ATF2;SOX2;FOXA2;ASCL1;FOXA1;KDM5B;MYB;TCF12;POU3F2;OVOL2,ZEB1;INSM1;MITF;TCF3;TCF7L2;ETS2;PBX1;LEF1;ELF3;FLI1;CBFA2T2;TCF4,0.666666667,0.333333333
15R400_01,400,0.00732672,0.064293083,22.33333333,0.225590633,BHLHE40;REST;ZEB1;TEAD4;CEBPD;NEUROD1;MYC;INSM1;MITF;NFKB1;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ASCL1;ETS2;PBX1;LEF1;KDM5B;MYB;TCF12;OVOL2,SMAD3;KLF4;PAX5;SOX11;FOXA1;ELF3;FLI1;POU3F2;CBFA2T2;TCF4,CEBPD;NEUROD1;KLF4;INSM1;PAX5;SOX11;LEF1;ELF3;MYB,BHLHE40;REST;SMAD3;ZEB1;TEAD4;MYC;MITF;NFKB1;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ASCL1;ETS2;PBX1;FOXA1;KDM5B;FLI1;TCF12;POU3F2;CBFA2T2;TCF4;OVOL2,0.666666667,0.333333333
15R400_02,400,0.006188608,0.177953495,20,0.332104766,BHLHE40;REST;SMAD3;CEBPD;KLF4;MITF;NFKB1;TCF3;ATF2;SOX2;FOXA2;ASCL1;PBX1;ELF3;KDM5B;MYB;FLI1;TCF12;POU3F2;TCF4,ZEB1;TEAD4;NEUROD1;MYC;INSM1;PAX5;SOX11;TCF7L2;ETS2;FOXA1;LEF1;CBFA2T2;OVOL2,BHLHE40;REST;SMAD3;ZEB1;NEUROD1;KLF4;MYC;MITF;PAX5;TCF3;ATF2;SOX2;FOXA2;ETS2;PBX1;FOXA1;ELF3;KDM5B;MYB;FLI1;TCF12;POU3F2;CBFA2T2;TCF4;OVOL2,TEAD4;CEBPD;INSM1;NFKB1;SOX11;TCF7L2;ASCL1;LEF1,0.333333333,0.666666667
15R400_03,400,0.02057434,0.175847849,18,0.372819346,BHLHE40;SMAD3;TEAD4;INSM1;TCF3;TCF7L2;ATF2;PBX1;FOXA1;LEF1;ELF3;FLI1;CBFA2T2;TCF4;OVOL2,REST;ZEB1;CEBPD;NEUROD1;KLF4;MYC;MITF;PAX5;NFKB1;SOX11;SOX2;FOXA2;ASCL1;ETS2;KDM5B;MYB;TCF12;POU3F2,BHLHE40;REST;SMAD3;CEBPD;NEUROD1;MYC;NFKB1;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ASCL1;ETS2;PBX1;FOXA1;LEF1;KDM5B;FLI1;TCF4,ZEB1;TEAD4;KLF4;INSM1;MITF;PAX5;SOX11;ELF3;MYB;TCF12;POU3F2;CBFA2T2;OVOL2,0.454545455,0.545454545
15R400_04,400,0.009735215,0.230778351,19,0.333220901,BHLHE40;REST;SMAD3;ZEB1;TEAD4;CEBPD;NEUROD1;KLF4;MYC;INSM1;MITF;PAX5;NFKB1;SOX11;TCF3;TCF7L2;ATF2;ETS2;PBX1;FOXA1;LEF1;ELF3;KDM5B;MYB;FLI1;TCF12;POU3F2;CBFA2T2;TCF4;OVOL2,SOX2;FOXA2;ASCL1,BHLHE40;REST;SMAD3;ZEB1;TEAD4;CEBPD;NEUROD1;KLF4;MYC;INSM1;PAX5;NFKB1;SOX11;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ASCL1;ETS2;PBX1;FOXA1;LEF1;ELF3;MYB;TCF12;CBFA2T2;OVOL2,MITF;KDM5B;FLI1;POU3F2;TCF4,0.242424242,0.757575758
15R400_05,400,0.012665773,0.1324472,20,0.417745218,BHLHE40;REST;ZEB1;CEBPD;KLF4;MYC;SOX11;TCF7L2;ATF2;ASCL1;KDM5B;FLI1;TCF12;TCF4;OVOL2,SMAD3;TEAD4;NEUROD1;INSM1;MITF;PAX5;NFKB1;TCF3;SOX2;FOXA2;ETS2;PBX1;FOXA1;LEF1;ELF3;MYB;POU3F2;CBFA2T2,NEUROD1;INSM1;PAX5;ETS2;ELF3;FLI1;TCF12;CBFA2T2;TCF4,BHLHE40;REST;SMAD3;ZEB1;TEAD4;CEBPD;KLF4;MYC;MITF;NFKB1;SOX11;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ASCL1;PBX1;FOXA1;LEF1;KDM5B;MYB;POU3F2;OVOL2,0.545454545,0.454545455
15R400_06,400,0.016921471,0.170871126,18,0.323538144,BHLHE40;REST;SMAD3;ZEB1;NEUROD1;KLF4;MYC;INSM1;PAX5;SOX11;TCF3;ATF2;SOX2;FOXA2;ASCL1;ETS2;FOXA1;LEF1;KDM5B;FLI1;TCF12;CBFA2T2;OVOL2,TEAD4;CEBPD;MITF;NFKB1;TCF7L2;PBX1;ELF3;MYB;POU3F2;TCF4,BHLHE40;REST;ZEB1;TEAD4;KLF4;PAX5;TCF3;TCF7L2;ATF2;SOX2;ASCL1;ETS2;PBX1;FOXA1;KDM5B;TCF12;CBFA2T2;OVOL2,SMAD3;CEBPD;NEUROD1;MYC;INSM1;MITF;NFKB1;SOX11;FOXA2;LEF1;ELF3;MYB;FLI1;POU3F2;TCF4,0.333333333,0.666666667
15R400_07,400,0.010349899,0.207649119,20,0.273078328,BHLHE40;REST;TEAD4;KLF4;MITF;PAX5;TCF7L2;FOXA2;ASCL1;ETS2;PBX1;FOXA1;ELF3;KDM5B;FLI1;CBFA2T2;TCF4;OVOL2,SMAD3;ZEB1;CEBPD;NEUROD1;MYC;INSM1;NFKB1;SOX11;TCF3;ATF2;SOX2;LEF1;MYB;TCF12;POU3F2,BHLHE40;REST;ZEB1;TEAD4;CEBPD;NEUROD1;INSM1;MITF;PAX5;NFKB1;SOX11;ATF2;FOXA2;ETS2;PBX1;FOXA1;ELF3;MYB;FLI1;POU3F2;CBFA2T2;TCF4;OVOL2,SMAD3;KLF4;MYC;TCF3;TCF7L2;SOX2;ASCL1;LEF1;KDM5B;TCF12,0.393939394,0.606060606
15R400_08,400,0.025115974,0.156584853,19,0.297064226,BHLHE40;REST;SMAD3;TEAD4;KLF4;MITF;NFKB1;SOX11;TCF7L2;SOX2;FOXA2;ETS2;FOXA1;LEF1;ELF3;KDM5B;MYB;TCF12;CBFA2T2;TCF4,ZEB1;CEBPD;NEUROD1;MYC;INSM1;PAX5;TCF3;ATF2;ASCL1;PBX1;FLI1;POU3F2;OVOL2,ZEB1;MYC;MITF;PAX5;TCF3;ATF2;ASCL1;PBX1;ELF3;FLI1,BHLHE40;REST;SMAD3;TEAD4;CEBPD;NEUROD1;KLF4;INSM1;NFKB1;SOX11;TCF7L2;SOX2;FOXA2;ETS2;FOXA1;LEF1;KDM5B;MYB;TCF12;POU3F2;CBFA2T2;TCF4;OVOL2,0.787878788,0.212121212
15R400_09,400,0.010107229,0.185969718,19,0.363250344,BHLHE40;REST;NEUROD1;INSM1;PAX5;NFKB1;TCF7L2;SOX2;FOXA2;ETS2;PBX1;KDM5B;MYB;TCF12;POU3F2,SMAD3;ZEB1;TEAD4;CEBPD;KLF4;MYC;MITF;SOX11;TCF3;ATF2;ASCL1;FOXA1;LEF1;ELF3;FLI1;CBFA2T2;TCF4;OVOL2,BHLHE40;SMAD3;ZEB1;TEAD4;CEBPD;KLF4;MYC;INSM1;SOX11;TCF3;ATF2;ASCL1;ETS2;LEF1;KDM5B;FLI1;TCF12;POU3F2;CBFA2T2;TCF4,REST;NEUROD1;MITF;PAX5;NFKB1;TCF7L2;SOX2;FOXA2;PBX1;FOXA1;ELF3;MYB;OVOL2,0.696969697,0.303030303
15R400_10,400,0.004248047,0.12447342,21,0.215210723,BHLHE40;ZEB1;NEUROD1;KLF4;INSM1;MITF;PAX5;NFKB1;TCF3;TCF7L2;FOXA2;ETS2;KDM5B;MYB;TCF12;CBFA2T2;TCF4;OVOL2,REST;SMAD3;TEAD4;CEBPD;MYC;SOX11;ATF2;SOX2;ASCL1;PBX1;FOXA1;LEF1;ELF3;FLI1;POU3F2,SMAD3;ZEB1;CEBPD;NEUROD1;KLF4;INSM1;NFKB1;TCF7L2;ASCL1;FOXA1;ELF3;MYB;FLI1;TCF12;CBFA2T2,BHLHE40;REST;TEAD4;MYC;MITF;PAX5;SOX11;TCF3;ATF2;SOX2;FOXA2;ETS2;PBX1;LEF1;KDM5B;POU3F2;TCF4;OVOL2,0.454545455,0.545454545
15R500_01,500,0.022987813,0.125420455,20,0.287864282,BHLHE40;SMAD3;ZEB1;CEBPD;MYC;MITF;SOX11;TCF7L2;ATF2;FOXA2;ASCL1;FOXA1;LEF1;ELF3;KDM5B;MYB;FLI1;TCF12;CBFA2T2;OVOL2,REST;TEAD4;NEUROD1;KLF4;INSM1;PAX5;NFKB1;TCF3;SOX2;ETS2;PBX1;POU3F2;TCF4,BHLHE40;REST;SMAD3;CEBPD;INSM1;PAX5;NFKB1;TCF7L2;FOXA2;ETS2;ELF3;MYB;POU3F2;CBFA2T2;OVOL2,ZEB1;TEAD4;NEUROD1;KLF4;MYC;MITF;SOX11;TCF3;ATF2;SOX2;ASCL1;PBX1;FOXA1;LEF1;KDM5B;FLI1;TCF12;TCF4,0.515151515,0.484848485
15R500_02,500,0.018660671,0.118473881,20,0.283339112,BHLHE40;REST;NEUROD1;SOX11;SOX2;ASCL1;ETS2;PBX1;FOXA1;LEF1;POU3F2;CBFA2T2;OVOL2,SMAD3;ZEB1;TEAD4;CEBPD;KLF4;MYC;INSM1;MITF;PAX5;NFKB1;TCF3;TCF7L2;ATF2;FOXA2;ELF3;KDM5B;MYB;FLI1;TCF12;TCF4,REST;SMAD3;ZEB1;CEBPD;KLF4;ATF2;ASCL1;ETS2;PBX1;LEF1;POU3F2;CBFA2T2,BHLHE40;TEAD4;NEUROD1;MYC;INSM1;MITF;PAX5;NFKB1;SOX11;TCF3;TCF7L2;SOX2;FOXA2;FOXA1;ELF3;KDM5B;MYB;FLI1;TCF12;TCF4;OVOL2,0.333333333,0.666666667
15R500_03,500,0.003627807,0.133254877,19,0.283355388,BHLHE40;ZEB1;TEAD4;CEBPD;KLF4;MITF;NFKB1;SOX11;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ETS2;PBX1;FOXA1;LEF1;ELF3;KDM5B;MYB;TCF12;POU3F2;CBFA2T2;TCF4;OVOL2,REST;SMAD3;NEUROD1;MYC;INSM1;PAX5;ASCL1;FLI1,BHLHE40;REST;SMAD3;TEAD4;CEBPD;KLF4;MYC;MITF;PAX5;SOX11;TCF3;TCF7L2;SOX2;ETS2;PBX1;LEF1;ELF3;FLI1;POU3F2;TCF4,ZEB1;NEUROD1;INSM1;NFKB1;ATF2;FOXA2;ASCL1;FOXA1;KDM5B;MYB;TCF12;CBFA2T2;OVOL2,0.454545455,0.545454545
15R500_04,500,0.010790289,0.186974809,20,0.233370648,BHLHE40;REST;SMAD3;ZEB1;MITF;SOX11;TCF3;TCF7L2;ATF2;SOX2;ELF3;TCF12;OVOL2,TEAD4;CEBPD;NEUROD1;KLF4;MYC;INSM1;PAX5;NFKB1;FOXA2;ASCL1;ETS2;PBX1;FOXA1;LEF1;KDM5B;MYB;FLI1;POU3F2;CBFA2T2;TCF4,BHLHE40;SMAD3;NEUROD1;KLF4;MYC;INSM1;MITF;PAX5;NFKB1;TCF7L2;FOXA2;ASCL1;ELF3;MYB;TCF12;POU3F2;OVOL2,REST;ZEB1;TEAD4;CEBPD;SOX11;TCF3;ATF2;SOX2;ETS2;PBX1;FOXA1;LEF1;KDM5B;FLI1;CBFA2T2;TCF4,0.484848485,0.515151515
15R500_05,500,0.024696817,0.10672573,20,0.246130802,BHLHE40;REST;SMAD3;ZEB1;TEAD4;CEBPD;NEUROD1;KLF4;MYC;INSM1;MITF;PAX5;NFKB1;SOX11;TCF3;TCF7L2;ATF2;SOX2;ASCL1;ETS2;PBX1;FOXA1;LEF1;ELF3;KDM5B;MYB;FLI1;TCF12;TCF4,FOXA2;POU3F2;CBFA2T2;OVOL2,BHLHE40;REST;PAX5;SOX11;SOX2;FOXA2;ETS2;LEF1;KDM5B;FLI1;CBFA2T2,SMAD3;ZEB1;TEAD4;CEBPD;NEUROD1;KLF4;MYC;INSM1;MITF;NFKB1;TCF3;TCF7L2;ATF2;ASCL1;PBX1;FOXA1;ELF3;MYB;TCF12;POU3F2;TCF4;OVOL2,0.666666667,0.333333333
15R500_06,500,0.018633507,0.156179203,20,0.221644252,BHLHE40;REST;SMAD3;TEAD4;CEBPD;NEUROD1;KLF4;INSM1;MITF;NFKB1;SOX11;TCF7L2;ATF2;SOX2;ASCL1;ETS2;PBX1;FOXA1;LEF1;ELF3;MYB;TCF12;POU3F2;CBFA2T2;TCF4,ZEB1;MYC;PAX5;TCF3;FOXA2;KDM5B;FLI1;OVOL2,BHLHE40;SMAD3;INSM1;MITF;NFKB1;TCF7L2;SOX2;ASCL1;LEF1;MYB;OVOL2,REST;ZEB1;TEAD4;CEBPD;NEUROD1;KLF4;MYC;PAX5;SOX11;TCF3;ATF2;FOXA2;ETS2;PBX1;FOXA1;ELF3;KDM5B;FLI1;TCF12;POU3F2;CBFA2T2;TCF4,0.484848485,0.515151515
15R500_07,500,0.018971802,0.135320398,19,0.237428543,BHLHE40;SMAD3;ZEB1;TEAD4;NEUROD1;KLF4;MYC;INSM1;PAX5;NFKB1;TCF3;FOXA2;ASCL1;FOXA1;LEF1;ELF3;KDM5B;TCF12;TCF4;OVOL2,REST;CEBPD;MITF;SOX11;TCF7L2;ATF2;SOX2;ETS2;PBX1;MYB;FLI1;POU3F2;CBFA2T2,BHLHE40;REST;SMAD3;TEAD4;NEUROD1;KLF4;MYC;INSM1;MITF;NFKB1;SOX11;TCF3;SOX2;ASCL1;ETS2;LEF1;POU3F2;CBFA2T2;OVOL2,ZEB1;CEBPD;PAX5;TCF7L2;ATF2;FOXA2;PBX1;FOXA1;ELF3;KDM5B;MYB;FLI1;TCF12;TCF4,0.454545455,0.545454545
15R500_08,500,0.019502723,0.199304296,19,0.331660854,BHLHE40;ZEB1;TEAD4;MYC;PAX5;SOX11;ATF2;SOX2;ETS2;PBX1;FOXA1;LEF1;ELF3;KDM5B;MYB;FLI1;TCF12;POU3F2;CBFA2T2,REST;SMAD3;CEBPD;NEUROD1;KLF4;INSM1;MITF;NFKB1;TCF3;TCF7L2;FOXA2;ASCL1;TCF4;OVOL2,BHLHE40;ZEB1;MYC;MITF;PAX5;SOX11;SOX2;FOXA1;KDM5B;MYB;TCF12;POU3F2;CBFA2T2;TCF4;OVOL2,REST;SMAD3;TEAD4;CEBPD;NEUROD1;KLF4;INSM1;NFKB1;TCF3;TCF7L2;ATF2;FOXA2;ASCL1;ETS2;PBX1;LEF1;ELF3;FLI1,0.303030303,0.696969697
15R500_09,500,0.020746578,0.315642874,16,0.514215143,BHLHE40;SMAD3;TEAD4;KLF4;MYC;PAX5;SOX2;LEF1;ELF3;FLI1;TCF12;CBFA2T2;TCF4;OVOL2,REST;ZEB1;CEBPD;NEUROD1;INSM1;MITF;NFKB1;SOX11;TCF3;TCF7L2;ATF2;FOXA2;ASCL1;ETS2;PBX1;FOXA1;KDM5B;MYB;POU3F2,BHLHE40;REST;SMAD3;ZEB1;TEAD4;CEBPD;NEUROD1;KLF4;MYC;INSM1;NFKB1;SOX11;TCF3;TCF7L2;ATF2;SOX2;FOXA2;ETS2;PBX1;FOXA1;LEF1;ELF3;KDM5B;MYB;TCF12;POU3F2;CBFA2T2;TCF4;OVOL2,MITF;PAX5;ASCL1;FLI1,0.575757576,0.424242424
15R500_10,500,0.018610195,0.133133115,20.66666667,0.205946339,BHLHE40;SMAD3;NEUROD1;INSM1;PAX5;TCF3;ELF3;OVOL2,REST;ZEB1;TEAD4;CEBPD;KLF4;MYC;MITF;NFKB1;SOX11;TCF7L2;ATF2;SOX2;FOXA2;ASCL1;ETS2;PBX1;FOXA1;LEF1;KDM5B;MYB;FLI1;TCF12;POU3F2;CBFA2T2;TCF4,BHLHE40;REST;SMAD3;ZEB1;TEAD4;NEUROD1;KLF4;MYC;SOX11;FOXA2;ETS2;PBX1;FOXA1;KDM5B;MYB;TCF12;CBFA2T2;TCF4,CEBPD;INSM1;MITF;PAX5;NFKB1;TCF3;TCF7L2;ATF2;SOX2;ASCL1;LEF1;ELF3;FLI1;POU3F2;OVOL2,0.606060606,0.393939394
