0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.9352267673749326,0.9048981677453904,0.8823048471751684,0.8707242813378919,0.9088287641613016,0.7482768599143939,0.7491232243925269,0.5793100962816535,0.7351893243812206,0.7282880044191418,0.8708641280023404,0.5988793511923076,0.4710242812019909,0.469824455817753,0.4446043585673763,0.4977366782269009,0.5492841247149385,0.060013512267973,0.5828264839753229,0.0793569918269594,0.0503541506570736,0.048341255165316,0.0922453376742221,0.0696398779306937,0.0444959946863758,0.0429116750359779
0.9352267673749326,0.9323543961008188,0.9166813160436508,0.9089259007897283,0.907918423386552,0.8618248661996188,0.7197626488239375,0.8407952444245009,0.8165140084826981,0.6931415369050753,0.589665185684354,0.6669994445656623,0.6103265204762589,0.4668887120969373,0.1332849011348245,0.8344447422220898,0.6159871643785324,0.4784546618440509,0.5396170955395121,0.0544479319774869,0.29129813505201,0.0471577863425719,0.0463744989706527,0.0453004315775028,0.0445004491600906,0.0425972428783755
0.9352267673749326,0.8754186744689326,0.917290903073597,0.9165321803047038,0.9291738087252822,0.8832926479388031,0.7291715630291795,0.7941420683069769,0.7454612061752091,0.7075210870775018,0.8533516123144964,0.5370298379219752,0.3918691336559896,0.1049655926624455,0.5364479826906323,0.5521500588756919,0.1265645395831621,0.2382053727161182,0.0566022444893938,0.1035129426848906,0.0799143056413485,0.0494263433179793,0.0477964310717616,0.0453926423914127,0.0437518420858748,0.0424378819709485
0.9352267673749326,0.9221496318583712,0.9313839655298576,0.9069814774627732,0.881474533526456,0.9104653722509676,0.8670075152587966,0.799920069610461,0.8519129432266155,0.8344916568592352,0.8157300803349982,0.8041274100037334,0.6776153501008711,0.6101401516543539,0.6347555613500353,0.3566133157442188,0.1643658181500741,0.0987254385968676,0.5923054032180985,0.0526126917484076,0.0603165765910805,0.1178210918683081,0.2176512938021246,0.0467917468856259,0.0435017192248865,0.042969463742917
0.9352267673749326,0.94494609874217,0.9251209781106806,0.9081827575338698,0.9277247400852804,0.8535058399994735,0.893191435385737,0.424342439935503,0.9007140721375883,0.8274555709207607,0.541177631594354,0.7462603859652016,0.6864247116138458,0.6254062246360496,0.5976024516974071,0.6101099421850614,0.7238991040287808,0.5207912180432914,0.0906642153730221,0.0540179840277221,0.1345331258941809,0.3184434702815645,0.0474203131015483,0.0439078605569561,0.0442225526803991,0.0426392519743087
0.9352267673749326,0.9388527185509724,0.92484959129192,0.92364082021468,0.9221091172482192,0.8131364646875853,0.8699970181558291,0.8562354490052224,0.7382867618537414,0.8833074000849911,0.8242511019440637,0.7974567607941608,0.6748426246437862,0.4639407212518088,0.3257063162185369,0.6518317717593631,0.1250877267991769,0.4508984581381582,0.0850088159893313,0.0531109477930544,0.0503382488982558,0.0491722686772481,0.0922947216188644,0.0464199863177656,0.0441072812886268,0.0425731016107122
0.9352267673749326,0.922313608847491,0.9128218712504732,0.8927159000285543,0.83780956345223,0.8606133426067111,0.9255979404965812,0.7958197468297837,0.6397509932502309,0.81899502268173,0.666485066530574,0.6351451939667634,0.7277762652965785,0.6456233756734453,0.5447937114915741,0.4544530886387513,0.4559012285520031,0.5078267211804507,0.3143415118621672,0.0552786683472363,0.0527573196483856,0.0613100828566743,0.0460764040081755,0.0451548035838125,0.0447159642984895,0.0427340800607205
0.9352267673749326,0.9217378411861749,0.9148276650115011,0.9233531529631814,0.9130939239785152,0.9040398339597624,0.9123792459835136,0.8927750043325666,0.5712951763556167,0.6852852102337534,0.8586768691118122,0.825965467350706,0.4570229411833182,0.6574678888906326,0.2238109722962646,0.4093820572801243,0.4934536163854638,0.0569564174090674,0.407855983735133,0.0524810842066076,0.0519765472768442,0.1009931519850837,0.0481935284608824,0.0812028908346732,0.0445170445414074,0.0427222368691713
0.9352267673749326,0.9225929815140056,0.9235141498259154,0.922284035297196,0.8740627829027346,0.8739813753066269,0.8596270934446536,0.8916586412569893,0.8232558973255995,0.7967586363111575,0.8451803232405508,0.7736026880423903,0.809261583559639,0.1631123505315715,0.3597867250822056,0.3798914396507458,0.6114519386155385,0.516340883000852,0.5604217609002419,0.3567811766041489,0.3001981259873458,0.1528676149241108,0.2040337093463211,0.1760353772137301,0.0430075495947702,0.0424811296598391
0.9352267673749326,0.922877813669082,0.9207990756362082,0.8861201736209312,0.9434916880553575,0.8896698888700145,0.8780544704003118,0.8815876089858821,0.8006223224052754,0.7540007449814911,0.7888765154202028,0.6588254517755296,0.617550204638174,0.7003909741557952,0.5019442937903765,0.7184148726122309,0.3515665716249813,0.4756824609645696,0.5311323352155315,0.0530749396961133,0.0625132219109086,0.228584898268092,0.0486153624222558,0.0459355964238442,0.0444334156469288,0.0425970380553883
0.9352267673749326,0.9318145424046024,0.8924114994808692,0.9103080124060692,0.910390731210466,0.8558918638631473,0.7671786744116856,0.8851074248505065,0.7170183994953755,0.8431380119901218,0.8602374142152064,0.783555109547683,0.6481377573697804,0.4950290174948079,0.5591190701311806,0.6693876742263719,0.3541868514999168,0.2475752618487208,0.1632935654591568,0.1015133479647894,0.2501443076511669,0.0476666004553219,0.0472212389864597,0.0464581506654935,0.0443262547531235,0.043195786898399
0.9352267673749326,0.944314128949718,0.9361831833338656,0.9220250577741428,0.815895816454987,0.91875359927843,0.9265049916523608,0.9056154809899776,0.7028519279405548,0.7145066612004679,0.6754536962440031,0.7476195850755973,0.1788894952128281,0.4582281844606717,0.3856931740189138,0.5124375826834171,0.4843316784794694,0.1937238537521492,0.3982120821379036,0.2494554309608447,0.1473170644933466,0.049119026775401,0.0474516518642301,0.0455522601184896,0.0446803509573932,0.0433680144099889
0.9352267673749326,0.9360136953792256,0.9305045626358658,0.8594940267668916,0.941645386119313,0.8471731118894041,0.9120517734006184,0.8670346053382628,0.7472472187167251,0.7481594267240033,0.8366193748126884,0.8565603697042168,0.5341738478281672,0.4600645437885288,0.4360266581504355,0.6561242707196346,0.0615655520549834,0.3634924083969423,0.3857329632064955,0.1774011619051536,0.0498221576931694,0.3204869336881449,0.1860158316541263,0.0460104101778153,0.0446835350286501,0.0427332356345474
0.9352267673749326,0.9339297624833078,0.9342655454828166,0.8103987809752705,0.8670071779672924,0.9323731094917552,0.910997746805926,0.806020727124218,0.9238659250701732,0.7765471043464087,0.7082014489509278,0.8075859358419967,0.5020190346487069,0.5458751633881701,0.5362205798663326,0.7009536273950527,0.4570217081165422,0.4682444318371194,0.2488077107016806,0.3629123823550318,0.2495062506449494,0.0505313902662709,0.1598362789226147,0.0463089048136839,0.0427209443170425,0.0425817544820556
0.9352267673749326,0.9344102226278634,0.88105874504428,0.8645498361422183,0.9141203342075808,0.8344060488294174,0.902925732564442,0.9145978044214914,0.8049389967116266,0.8683871665450993,0.7923797740193792,0.8437486732146819,0.123971729383686,0.1396476762948681,0.1227348909289782,0.6803504032138291,0.397850814213331,0.2962990475416591,0.1056685623873465,0.2543947483696744,0.0501026770742114,0.0506274702963582,0.3398367003333207,0.0463726648414669,0.0446976387433653,0.0426105135112336
0.9352267673749326,0.915182272100525,0.9153512538947076,0.7684945141204179,0.8887976326317556,0.8938793904617462,0.8736410301205897,0.8693989737322172,0.7884161397549369,0.5257105199017086,0.8496091314540326,0.7404499326617536,0.6786228147053196,0.4971863522574994,0.360356823558029,0.7124863187963921,0.2350404189531466,0.3215903704353402,0.1907949428888201,0.2723304228126949,0.0504522036450007,0.0504621255269751,0.0477084286539441,0.0467106359397036,0.0441975983636804,0.0429445366884772
0.9352267673749326,0.9272691127836408,0.9340809066240936,0.8240994086274116,0.859021264870356,0.9166894168593048,0.723463589322071,0.8679485855406129,0.690832249990281,0.7132355778970128,0.759557725928897,0.7333920487701522,0.6601997369992741,0.5679753030754799,0.4773610352763644,0.1720682112611287,0.7379768791974196,0.5612085987067278,0.3861234771822912,0.3808302191704302,0.0503819084538535,0.0506942437706633,0.0474252651517752,0.0462187038248941,0.044284037090621,0.0423965301438689
0.9352267673749326,0.928372927800403,0.9286062287533754,0.8781781267412564,0.9083212928734032,0.8815681752349361,0.7934912410384203,0.889357386005591,0.9063460926596298,0.8256603525053262,0.8782196538388505,0.8324120413678655,0.6325236035384776,0.5108809838322763,0.5770759666661391,0.4581848192423344,0.5607537746660459,0.0580823910318879,0.4281462917214904,0.3348554297673947,0.3716232486233748,0.0506953366010174,0.0465830756014058,0.0463790557139066,0.0442885767293133,0.0425074046408113
0.9352267673749326,0.9215104119755044,0.905022158174392,0.8614527718146652,0.8804123676663137,0.8942963657558063,0.9132603804375956,0.8701656137691035,0.8880661584654995,0.852648940598191,0.7962376074623327,0.673030846390802,0.7149037965868402,0.2836962930815407,0.3970050406098802,0.4465466326411044,0.578093839601794,0.3352658661298161,0.4235916172231357,0.0684407435227859,0.0929357484336712,0.2713070483511853,0.1046059037336121,0.0460061820021115,0.0434131552290324,0.0424748821707952
