0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.865605689150525,0.8528471090011954,0.8394516257393465,0.8281622563844098,0.7824925986704748,0.7595988237243521,0.774331077673269,0.8707479491812585,0.7906558214425313,0.1741092267535263,0.615472035589528,0.6414202531550663,0.4640236831644079,0.0773549884458769,0.1738401742418056,0.0658253680302394,0.0625269634993581,0.0621383669531552,0.0591492693628566
0.865605689150525,0.8493624518510071,0.8727111249836574,0.8474028054319488,0.91854674775258,0.8179258102371025,0.6853688525653112,0.6741573753168563,0.8474111306450317,0.4614483420837388,0.6727668645808679,0.3767365505437618,0.3581844438079488,0.1787023636363474,0.3086615080667267,0.1173860656918112,0.1928716781490754,0.1992893397874872,0.058190196788032
0.865605689150525,0.8617979963276386,0.7345028950308495,0.7859706175710567,0.7557659147478935,0.671877033212054,0.6199140127163996,0.8171162929710009,0.6284007832746916,0.6207981810591807,0.3208938484986364,0.1932661136000216,0.6673204066061753,0.1906476172305888,0.4065779746094334,0.2808895831265229,0.0970759655818049,0.0584261415732431,0.0589024379110954
0.865605689150525,0.8605775161642962,0.864877101763009,0.822153821910655,0.8028951854031992,0.816425784663932,0.6011672220650659,0.8485880073204531,0.8650424367825361,0.4548835614327705,0.763565097494083,0.3174539674861679,0.2440108100438698,0.0749118159712989,0.2025098515618325,0.4000005772403916,0.0667323908955713,0.0622852311939888,0.0554031743847703
0.865605689150525,0.8819648513372701,0.6841692124698591,0.8141906652446076,0.844879381949283,0.8128123710228945,0.7168827650071401,0.6999937383547256,0.7215785632866802,0.447021293247837,0.6958376941294351,0.1282684229105878,0.1994670041476884,0.1699806907851269,0.0681983572265446,0.1024949321295707,0.3790076573192384,0.0618570316474186,0.0586683804223214
0.865605689150525,0.8491884907781775,0.7832845268288807,0.8387220722971716,0.7470742018539812,0.8422542838656855,0.8930752770509826,0.7231699635870592,0.4496093975810767,0.5828497451823217,0.244701046377658,0.2555131864158587,0.5372909969360682,0.345742098606007,0.2239909638035244,0.0682788440550941,0.0644625057405333,0.0620722109729238,0.0587752459017421
0.865605689150525,0.8540691888713107,0.8571889360938241,0.8614868654550444,0.7880127445504382,0.6082579675082758,0.7851804124054294,0.8871727577213253,0.703260981408039,0.6611826435828922,0.5106111655528329,0.3301932120387169,0.1415329135809009,0.3715435763383932,0.2451334271291757,0.0900393835513851,0.081453573767261,0.184213775941573,0.0583277126148369
0.865605689150525,0.8597205536863322,0.8913609254498206,0.8402404388452726,0.8652823887567259,0.7936102766864418,0.8142951636073694,0.8812397330914933,0.5207109482395949,0.7422136493670589,0.442325330971147,0.2490391790674581,0.2643364424094283,0.2802332950457751,0.072189251479528,0.2926014370114241,0.0634400681974129,0.0621326881477476,0.0581090430682029
0.865605689150525,0.7669183698916179,0.8058024823068813,0.8553918327552136,0.7612735091584762,0.7293392485975009,0.7544883643868873,0.7583247266932113,0.552241659093728,0.6468136809029769,0.5682145584926727,0.4775643522267492,0.3211331184158735,0.3987630328955055,0.2109419771670364,0.1217797810381698,0.0659507294626294,0.0624835856087091,0.0588201568162086
0.865605689150525,0.8690853886633805,0.8497680468864979,0.8742052882167358,0.8774517476015655,0.774233336047011,0.5350169482155461,0.7769471383961067,0.4585777476722433,0.7767426298045014,0.7391825429834163,0.6380434853070246,0.1830529026193868,0.0670377936592834,0.1054117146223526,0.1380333214540774,0.0653510183731428,0.091555778006692,0.058991892087688
0.865605689150525,0.8128240145342642,0.8347768767106256,0.8394094349724388,0.8351401086489321,0.3330911725233239,0.8872864782876275,0.763434785000463,0.3026717203989009,0.8206882298431928,0.5935332900736356,0.3031873278658074,0.1182997628185643,0.5440676631696203,0.0720855491673611,0.069899797262109,0.155716749206776,0.0620561071500147,0.0583649748088863
0.865605689150525,0.8427390247754698,0.9108739162841484,0.8253401876135072,0.7391270333211261,0.8609508775707388,0.8811601191833461,0.7023015478957393,0.7000357156490712,0.6649343416481369,0.629051058783302,0.5887046642905371,0.4380385342407259,0.2772441634685372,0.1318761846625669,0.2384400133688714,0.0663902453519715,0.0597768856887673,0.0585789469228983
0.865605689150525,0.8534889216147458,0.8517075915919105,0.8340869112197801,0.689189808621547,0.6838759673206608,0.826495364226066,0.5795120133314984,0.5489782082875702,0.5519244141679691,0.6712973166316959,0.3479273318008605,0.5418578123883653,0.2031876370208301,0.1322096457973869,0.3246046814447419,0.0968235833142411,0.0619337818617962,0.0586421290344191
0.865605689150525,0.8528169756963192,0.8393120749723951,0.9041879373411512,0.8351961386531408,0.7480101161574926,0.6227211305209822,0.6984969780330004,0.6004723234097354,0.6996882608128931,0.5205213941050036,0.5601516296539838,0.3594463395670382,0.4893451079459466,0.17896717200242,0.1505369393862715,0.0633826320889379,0.0617318783785877,0.0559116842985786
0.865605689150525,0.8459357380701256,0.8304460006731058,0.914139025342637,0.7150416195560241,0.8351385014195729,0.6161790647848452,0.8282157951240442,0.8224513221469908,0.330960147689736,0.7635897569318754,0.520327961608576,0.5996068374835192,0.1162020667167572,0.1798763849797275,0.0703163612801499,0.2363236401752843,0.0583969334046712,0.0577899687965214
0.865605689150525,0.8487696893642276,0.9051702282120236,0.8511725864929098,0.7608637121357972,0.4935749033320439,0.9030065228216838,0.4552772557972746,0.6509658993407318,0.7227966700774486,0.6780491521140876,0.3482438166623982,0.3038125524117409,0.4846704106006624,0.3812448957601992,0.1031432349060818,0.0661920896413008,0.0619153469742791,0.0592704571571734
0.865605689150525,0.8541665836874899,0.8404129737599864,0.9365107388161268,0.8579337727767209,0.8184338538170383,0.7579107153421288,0.7498808640757866,0.7898896097610902,0.567879925484816,0.7427522265091305,0.2409660085010404,0.3277512901822846,0.1740716183039608,0.0652874287581392,0.1099357008590043,0.1125940342700442,0.0767759567148523,0.0589038479639686
0.865605689150525,0.8529141574457513,0.8782402484868083,0.8312284020993969,0.8468172814440803,0.6521369453529612,0.712072087254377,0.6827014647987842,0.7232576230990869,0.5223110041569281,0.6508851147983253,0.3044164019200344,0.1046470387972956,0.3255598409711041,0.0699906176335567,0.0661255777751081,0.1957008172498826,0.0584096299475089,0.058494557709173
0.865605689150525,0.8503904307881841,0.8594547525912939,0.710451012820868,0.6317278383255015,0.8540710921282549,0.6463362262273866,0.5787299010039185,0.416088855241292,0.7421713497657744,0.5892938421317967,0.5264877393964246,0.498910241836774,0.1878467300959611,0.196953377832558,0.217537422871427,0.0638376376543997,0.0623808205020589,0.0554427169238121
0.865605689150525,0.848735191460057,0.9063270023440207,0.8585699127055332,0.7763826337770232,0.7211233997983606,0.8547846139937375,0.8872603489417623,0.7809034704356568,0.3352719545476315,0.3791834534584847,0.6087612845529771,0.0787050147196389,0.3092568720513064,0.2408008814991786,0.1107873533391069,0.1645994553233218,0.0600989406748484,0.0582822126105168
0.865605689150525,0.8095812188666991,0.7587219804790359,0.7785854243581988,0.8289252283036812,0.6407810121114159,0.7556272592492427,0.859460903518568,0.4843468576638036,0.3113587880840597,0.574878583401126,0.6786551722931643,0.4950330111304742,0.0800008041565893,0.2603927198617244,0.0639239196785232,0.0811944366969387,0.0617574186853749,0.0580456482204992
