0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.5031809660512521,0.4197159216772783,0.3777664219748095,0.3499912382988648,0.095314672759783,0.26553252044532,0.2816286934151283,0.234151688844343,0.0999999999999999,0.3049070247933884,0.262992359980186,0.0773100907029478,0.1648748843941944,0.1083333333333333,0.2665816326530612,0.26376953125
0.5031809660512521,0.4546673609561908,0.4366986806298211,0.2928153414257594,0.2782328848130944,0.4203703703703703,0.3,0.262030352993292,0.2196298244334191,0.2665289256198347,0.2803819444444444,0.275,0.2690972222222222,0.2632124165632937,0.0875,0.075
0.5031809660512521,0.4604987444338645,0.3223700538121329,0.2592994431058844,0.1666666666666666,0.2647767005726788,0.2691061519803296,0.2644570883665144,0.0999999999999999,0.28125,0.1960317752268636,0.140939349112426,0.1411895147379755,0.2619140625,0.0625,0.2696150519031142
0.5031809660512521,0.403782300515946,0.3976175164035866,0.319349360921796,0.2610306574266877,0.3314336488090789,0.2090483224206526,0.273828125,0.1624023777438256,0.26630408038629,0.1694214876033057,0.2579786971287182,0.1627218934911242,0.0669244260204081,0.0875,0.2620242214532872
0.5031809660512521,0.4790783154952592,0.3875004044612649,0.3308460896225554,0.367602063467283,0.2000160406703099,0.2259377113276843,0.1121875,0.2640141226169541,0.0877225977106359,0.1694214876033057,0.2624876042565341,0.1255824704142012,0.0669244260204081,0.1577777777777777,0.075
0.5031809660512521,0.4329271820456541,0.3562137200052326,0.2623808010180957,0.3077879112386158,0.0875998238774398,0.2531429813002079,0.314841846539843,0.2618449493901968,0.2621301775147929,0.267155612244898,0.1326987254350819,0.2664201183431953,0.1083333333333333,0.0875,0.075
0.5031809660512521,0.4203019273571002,0.3603182798003829,0.3308460896225554,0.3093431891143901,0.2801137921473933,0.125,0.1121875,0.2672601294903926,0.2742961354965121,0.265625,0.2538194444444445,0.2639030612244898,0.2654336734693877,0.0875,0.26376953125
0.5031809660512521,0.4567140988087937,0.3600873258406252,0.4083338362685586,0.251376705748534,0.3288946670109485,0.2414125601568319,0.2569259259259259,0.3054375,0.1796616460654737,0.2517041420118343,0.2996173469387755,0.2690972222222222,0.1083333333333333,0.0875,0.075
0.5031809660512521,0.403782300515946,0.3603182798003829,0.3756244722911993,0.3378163265306123,0.347230197769286,0.2044838817437355,0.2685185185185185,0.2672279372674109,0.2615720278827712,0.2803819444444444,0.2675347222222222,0.1534253885852045,0.1083333333333333,0.2645555555555555,0.2620277264672639
0.5031809660512521,0.4604987444338645,0.3516606561573121,0.498313492063492,0.4559027777777777,0.3372299382716049,0.2808641975308642,0.2815,0.2378933755133992,0.1234931985528243,0.1425551332052579,0.2646449704142012,0.0636634208429311,0.1327777777777777,0.0875,0.075
