0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.5699036265457065,0.50550955057814,0.4585253245908248,0.5400193961882274,0.3770061728395062,0.2328344991234025,0.2543898779183516,0.4081450154958678,0.3675734618916437,0.1070601841499065,0.3209763313609468,0.1424744897959183,0.1402212879611606,0.1355068908444084,0.23725,0.0,0.0,0.0,0.25
0.5699036265457065,0.3953282282076605,0.464245818868966,0.4106832645895303,0.4280568981959641,0.1771117323354551,0.2952093767692287,0.2983588874882651,0.1985499536739432,0.2179272111141048,0.1847724228135001,0.1185118919413903,0.1449704142011834,0.2416666666666666,0.0,0.2517301038062284,0.266955017301038,0.0,0.0
0.5699036265457065,0.3953282282076605,0.4812138263949365,0.4532525912887435,0.521776787087604,0.3943451643813699,0.2778605369229557,0.3323255349830638,0.3658186983471074,0.1521063053748716,0.1130208333333333,0.2932784763313609,0.2711908284023668,0.3276041666666667,0.021875,0.2509765625,0.25,0.0,0.0
0.5699036265457065,0.3167612770692409,0.5895900341833047,0.4253546400117051,0.2801525963297366,0.4287427048897436,0.0892572202701824,0.3799133015100253,0.2327777777777778,0.3541597222222222,0.2754109977324263,0.2657986111111111,0.0459134287028044,0.2733701814058957,0.25,0.0,0.0,0.25,0.0
0.5699036265457065,0.5167582628495141,0.4357876434462276,0.32243510942722,0.502735692969939,0.3297278093058919,0.285204081632653,0.2224953674189995,0.3528473657024794,0.1533761723463667,0.2825593463076027,0.0,0.1449704142011834,0.250114379752582,0.0,0.125,0.2724697231833909,0.25,0.0
0.5699036265457065,0.6375109315058316,0.5075521045873574,0.4940134298344787,0.3808677370680509,0.2002358758405738,0.1289652820240379,0.2394905266137332,0.0486986213950385,0.3092367753105117,0.2623189947941183,0.1340103386562056,0.3006377551020408,0.125,0.1361111111111111,0.2447265625,0.24375,0.0,0.0
0.5699036265457065,0.599722384304636,0.5484663626485435,0.4707014012806824,0.1444642953468291,0.4149787808641975,0.4148046550948566,0.4468461901494278,0.1678198507622295,0.1834038183260959,0.1113621054928571,0.3106015779092702,0.234375,0.1434948979591837,0.2764166666666666,0.0,0.0,0.0,0.0
0.5699036265457065,0.3819968535022869,0.4993841817018078,0.5045165416054344,0.2656625267486041,0.1028372975876373,0.2152883854028895,0.3858786224086862,0.2226049018640401,0.3394097222222221,0.1515625,0.2196747448979591,0.1683888888888889,0.3091111111111111,0.2764166666666666,0.14111328125,0.25,0.0,0.0
0.5699036265457065,0.5148717854218637,0.6397660718690166,0.3888429831791419,0.2553563127066977,0.2529965821165602,0.436,0.1920610074499952,0.3531249999999999,0.3077364554637282,0.2071180555555555,0.0,0.2734056541748849,0.3068888888888889,0.2511111111111111,0.28212890625,0.2801903114186851,0.0,0.0
0.5699036265457065,0.5148717854218637,0.2832642090730406,0.4565970287822124,0.116814529004761,0.0968127425250466,0.1929103836359609,0.3251341668188292,0.3819791666666666,0.2747499999999999,0.25,0.25,0.0,0.0446416504270934,0.2709999999999999,0.24375,0.2388888888888888,0.0441930872221134,0.0
0.5699036265457065,0.4954221311187105,0.475600356544041,0.4607693351760595,0.3693216556038386,0.2253575390422677,0.1733371118450401,0.2523774282004952,0.4398668639053254,0.2886666666666667,0.2522456324043576,0.0085265738105081,0.0372475999685795,0.0607680322667207,0.25,0.125,0.0,0.25,0.25
0.5699036265457065,0.5167582628495141,0.6485943439197212,0.4669484591844438,0.3441223066671807,0.0791361269515972,0.4722396694214875,0.4519097222222222,0.2478649926898118,0.0214813517234081,0.1826530612244898,0.1409228971328735,0.2887777777777777,0.0054894104668602,0.2388888888888888,0.0,0.0,0.0,0.0
0.5699036265457065,0.516430993970581,0.4748381041587292,0.4484787740849292,0.318077915587472,0.4549382716049383,0.173966538484108,0.4063388429752066,0.1862369249886342,0.2580833333333333,0.25,0.2982084155161078,0.0774107737278626,0.0,0.2333333333333333,0.0,0.0,0.125,0.25
0.5699036265457065,0.5341853011252492,0.497791785456931,0.4818469442184855,0.3343492679353589,0.3010477050224849,0.2615567721419197,0.4257685950413222,0.0752042500925235,0.3425347222222222,0.367219387755102,0.2984684348112831,0.0229454306377383,0.2868622448979592,0.2427777777777777,0.3061418685121107,0.0,0.0,0.25
0.5699036265457065,0.4954221311187105,0.4325054680429253,0.3207623974764843,0.4909652652630616,0.1667503899224194,0.3356203668533348,0.2444069718467761,0.1450090397818212,0.3472222222222222,0.2810763888888888,0.1112847222222222,0.27626953125,0.1281215764241993,0.2826666666666667,0.0,0.25,0.0,0.25
0.5699036265457065,0.4954221311187105,0.4472205487971491,0.4386085696460159,0.4611647983660796,0.3187451774691358,0.2903635894963811,0.3776041666666667,0.2722222222222222,0.0762046081568824,0.1007757735402637,0.1769097222222222,0.2622287968441814,0.1314413265306122,0.2576666666666666,0.2589626736111111,0.25,0.25,0.0
0.5699036265457065,0.600886081728293,0.4544570969541882,0.3532749812009041,0.2245056549376876,0.2798684525472899,0.3768831677628024,0.3014708550026485,0.3927916666666666,0.2804407713498622,0.306313775510204,0.2391426426013215,0.2801775147928994,0.125,0.2515625,0.25,0.0,0.0,0.0
0.5699036265457065,0.5706502217684769,0.3671148989404278,0.5369987768388145,0.3757486596768099,0.4098373724489796,0.2738338658070438,0.1965260487446583,0.3091112091273005,0.0604844751239611,0.2324049586776859,0.1112847222222222,0.125,0.0,0.0,0.25,0.0,0.0,0.0
0.5699036265457065,0.4954221311187105,0.5314203827028603,0.4167081142807451,0.2095372822893943,0.4490437739085831,0.3660426768117455,0.3257253086419753,0.3077292899408284,0.2664882974803914,0.1270833333333333,0.3327295918367347,0.2801020408163265,0.2837890625,0.2686666666666666,0.28212890625,0.0,0.0,0.25
0.5699036265457065,0.5312489337235959,0.2184423299083624,0.3811863922675081,0.3190087841951895,0.3254900927094906,0.2344968845361963,0.1656337839915628,0.4401337903738036,0.27675,0.1486570247933884,0.2786952273248421,0.2840625,0.0,0.25,0.0,0.1401384083044982,0.25,0.0
0.5699036265457065,0.705468705840554,0.4575266623384085,0.3796457882111743,0.1316270313386251,0.2651423211001754,0.1495231741355101,0.2427145096893131,0.1599246813827094,0.3512152777777777,0.0214396021801185,0.3491071428571428,0.118586619807321,0.0,0.0133603059506718,0.0,0.0,0.0,0.0
0.5699036265457065,0.5513594247323352,0.5080645538137948,0.1825839203643193,0.4324586602140424,0.0876467943415078,0.4068541638699808,0.1587900016614205,0.1227064201355691,0.3485579648526077,0.024733306808774,0.3095277777777777,0.2492603550295858,0.1134556423055263,0.1361111111111111,0.24375,0.25,0.0,0.0
0.5699036265457065,0.5078061638864991,0.6649250232704798,0.313644066200297,0.2830349332107092,0.2663887970332942,0.2249997883688788,0.19045370318801,0.0940409147716561,0.0885281056204677,0.2762152777777777,0.2489922337278106,0.1361111111111111,0.08808963713384,0.1422222222222222,0.2599697231833909,0.0,0.25,0.0
0.5699036265457065,0.705468705840554,0.318506662849057,0.3922775261052394,0.1371814741842671,0.1911483716477748,0.0945515883083276,0.3421258034894399,0.3046002682133184,0.2494083637784738,0.0372167542914527,0.0928465971892231,0.2738789664536631,0.25,0.25,0.0,0.2508650519031142,0.0,0.25
0.5699036265457065,0.5706502217684769,0.5138259042489237,0.590203125,0.3446544245154771,0.4144097222222222,0.2449751935881815,0.1479870505671631,0.1848952646712146,0.3463541666666666,0.2490185950413223,0.1461805555555555,0.24375,0.2522222222222222,0.0,0.25,0.0120237047411626,0.0,0.0
