0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.689291171744335,0.5686967549715668,0.4195815524323604,0.3791167154418293,0.348650580433853,0.3163993842710362,0.1973377113830147,0.29659375,0.2873827160493827,0.2611111111111111,0.2583333333333333,0.256060606060606,0.2541666666666666,0.2525641025641025,0.2511904761904762,0.075,0.0666666666666666,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.2613378684807256,0.0458333333333333
0.689291171744335,0.6265373583297812,0.5701835591529852,0.3791167154418293,0.3411165102639404,0.2212459614817005,0.4074074074074074,0.1880173676127629,0.2645833333333333,0.2799999999999999,0.2583333333333333,0.256060606060606,0.2541666666666666,0.2525641025641025,0.0875,0.25,0.0666666666666666,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.5899082831099733,0.5701835591529852,0.3737255791492367,0.2372348185135957,0.466358024691358,0.2970323378549784,0.1520836913198704,0.2873827160493827,0.2611111111111111,0.2583333333333333,0.256060606060606,0.2541666666666666,0.1083333333333333,0.2511904761904762,0.0666666666666666,0.0666666666666666,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.6265373583297812,0.5976941712818244,0.2586443715638843,0.5018229166666667,0.3249117774978072,0.284415458291365,0.1880173676127629,0.2645833333333333,0.2799999999999999,0.2583333333333333,0.256060606060606,0.15,0.2525641025641025,0.075,0.25,0.0666666666666666,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.2613378684807256,0.0458333333333333
0.689291171744335,0.6237253916721961,0.5224309510593105,0.5488095238095239,0.348650580433853,0.2631215593276452,0.2601717498320479,0.1520836913198704,0.2873827160493827,0.2799999999999999,0.2583333333333333,0.275,0.2541666666666666,0.0875,0.2511904761904762,0.25,0.0666666666666666,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.55917673513099,0.6836256377551022,0.3791167154418293,0.2798149239137082,0.288658336918597,0.2479497867313718,0.1880173676127629,0.2873827160493827,0.2799999999999999,0.2777777777777778,0.256060606060606,0.1083333333333333,0.2525641025641025,0.2511904761904762,0.2604166666666667,0.0666666666666666,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.7568558673469388,0.5030271338139954,0.3011109560519406,0.3100403913990129,0.2776241307237791,0.2601717498320479,0.1880173676127629,0.2873827160493827,0.28125,0.2583333333333333,0.15,0.2541666666666666,0.2525641025641025,0.2616071428571428,0.25,0.0666666666666666,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.7568558673469388,0.5415250167082963,0.3381115914052609,0.2983148431315447,0.288658336918597,0.2970323378549784,0.1880173676127629,0.2857142857142857,0.2799999999999999,0.275,0.256060606060606,0.2541666666666666,0.2629807692307692,0.2511904761904762,0.25,0.0607142857142857,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.6265373583297812,0.4942322560221249,0.3254674449750971,0.3100403913990129,0.3249117774978072,0.2970323378549784,0.2655517839592952,0.2873827160493827,0.262625,0.2583333333333333,0.256060606060606,0.2645833333333333,0.2525641025641025,0.2511904761904762,0.075,0.2489583333333333,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.6265373583297812,0.5373149889100729,0.3381115914052609,0.348650580433853,0.3249117774978072,0.3116551659080615,0.1783543341792738,0.2698688271604938,0.2799999999999999,0.2583333333333333,0.2664772727272727,0.2541666666666666,0.2525641025641025,0.0875,0.075,0.2489583333333333,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.6267914271802771,0.4942322560221249,0.3791167154418293,0.348650580433853,0.2935900853931618,0.2949040715016764,0.1479502358521132,0.2873827160493827,0.2799999999999999,0.26875,0.256060606060606,0.2541666666666666,0.2525641025641025,0.2511904761904762,0.075,0.259375,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.6034531861044495,0.5701835591529852,0.3791167154418293,0.3126169681631514,0.3236927891012697,0.2810938535641336,0.1880173676127629,0.2873827160493827,0.2992222222222222,0.2583333333333333,0.256060606060606,0.2541666666666666,0.1083333333333333,0.075,0.075,0.2489583333333333,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.5917292921629205,0.5701835591529852,0.3363878954599412,0.3493369265444035,0.3065912363129029,0.2970323378549784,0.1880173676127629,0.3067901234567901,0.2799999999999999,0.2583333333333333,0.256060606060606,0.2541666666666666,0.2525641025641025,0.2511904761904762,0.075,0.2489583333333333,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.6267914271802771,0.5293602900198622,0.3832235529067236,0.3496604805032191,0.3249117774978072,0.2970323378549784,0.1770511746716083,0.2873827160493827,0.292625,0.2583333333333333,0.256060606060606,0.15,0.0875,0.2511904761904762,0.075,0.0607142857142857,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.7568558673469388,0.5741863533171601,0.3774307587175256,0.348650580433853,0.3249117774978072,0.3005978816233053,0.1880173676127629,0.3000771604938271,0.2611111111111111,0.2739504132231404,0.256060606060606,0.2541666666666666,0.2525641025641025,0.2616071428571428,0.075,0.0607142857142857,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.5686967549715668,0.546191316885174,0.3791167154418293,0.348650580433853,0.3484033727859926,0.2970323378549784,0.1852198675372489,0.1467968651762768,0.2611111111111111,0.2739504132231404,0.275,0.1083333333333333,0.2525641025641025,0.2511904761904762,0.0666666666666666,0.0607142857142857,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.5917292921629205,0.5701835591529852,0.3791167154418293,0.3721337810463142,0.3249117774978072,0.2844276472259441,0.3869166666666667,0.1805375971665408,0.2611111111111111,0.2739504132231404,0.256060606060606,0.2541666666666666,0.2629807692307692,0.2511904761904762,0.25,0.0607142857142857,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
0.689291171744335,0.6265373583297812,0.5701835591529852,0.401905564057033,0.348650580433853,0.3116977384872624,0.308408163265306,0.3174375,0.1467968651762768,0.2611111111111111,0.2777777777777778,0.15,0.2541666666666666,0.2525641025641025,0.0875,0.25,0.0607142857142857,0.0607142857142857,0.05625,0.0527777777777777,0.05,0.0477272727272727,0.0458333333333333
