0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.9454741006327256,0.9262335758555472,0.9070548452999616,0.9059235980764156,0.9050559743095856,0.88910032534806,0.8679393103186726,0.7675877867479182,0.7791215730922461,0.785843817663181,0.7776383098990972,0.774231880473407,0.7649321100965722,0.7573900712523036,0.7493969850951723,0.4085805633684196,0.376464615924802,0.293567370305738,0.2845634516032718,0.2116327300547665,0.0550448309643225,0.0521752535758431
0.9454741006327256,0.9355898475246568,0.9419044734832872,0.9052954920124076,0.886099457125157,0.8761262513872052,0.8177998974910581,0.8724493013438165,0.7930808310895856,0.7851255863844269,0.7808791317250756,0.7721483365515386,0.7672084844226804,0.7594971812488055,0.418978255945116,0.7425254685756831,0.3040946873592428,0.3592431450617349,0.2145245511579418,0.0578796216575884,0.1214879485435513,0.0523530849720171
0.9454741006327256,0.9356603080537872,0.9437392032437252,0.8854321929605472,0.8812032148940713,0.8428437331195165,0.8939905566687222,0.8829683000987589,0.7778087162428476,0.7450142105976346,0.777093777808417,0.7743735377433341,0.7660748690136641,0.4308833984872148,0.7483378741209472,0.571179711855725,0.3954714116463994,0.3128646575767456,0.0597306583399663,0.2088341636761871,0.123712891732764,0.0518901475545838
0.9454741006327256,0.939510281400604,0.9294311708574864,0.8841226495491007,0.8338647841940365,0.9126911361256425,0.8391791063864396,0.8709448421422264,0.7349335793227694,0.7860639811200588,0.7784741719079921,0.7723872666993389,0.4454968967935007,0.7589652580853085,0.6038823570920461,0.7433200562640636,0.3484631583533592,0.0641704026162637,0.2203366481728964,0.1754290457037565,0.0537887085656236,0.0517049045669376
0.9454741006327256,0.9439595222842654,0.9298513854362144,0.832839506732617,0.9130134050498948,0.8778779942736601,0.8873116419372084,0.852988046994982,0.7778755943598145,0.77501749470207,0.7840923452444825,0.4577202720501522,0.7672300002415677,0.6067407342486516,0.7519171038907135,0.7284801097140858,0.1666782794489188,0.3133065811771308,0.1782334645130121,0.0574167294562338,0.0549946335966122,0.0516435884026091
0.9454741006327256,0.9459460124359388,0.9069196667087152,0.913251410722375,0.8832061001444296,0.9062654290932396,0.8687235395449648,0.8717886055718148,0.7634408034765475,0.77060374890099,0.4755884740336152,0.7735581402109006,0.6201848068466762,0.7597902892474314,0.7410494955303085,0.6941584773754504,0.3472897834617625,0.2904219406486813,0.2984102026913391,0.1291926538246982,0.1203323776715089,0.0528715041455741
0.9454741006327256,0.9481581941298192,0.9411987431838448,0.8823981225722008,0.9074095437187129,0.8913079699375912,0.8870626576963295,0.8664456310961653,0.7665799806243541,0.451314235869811,0.7839436003507989,0.6382678031215174,0.7667707403440613,0.7498071651767068,0.7186519502846557,0.7580145036831694,0.3507035277831566,0.2919592099399752,0.0605941073937704,0.1275115372665172,0.0541386697786321,0.0517190669676262
0.9454741006327256,0.9361963411602008,0.9128134001780772,0.9079467821778624,0.8931956990187999,0.906895895441328,0.8906556637383299,0.8722172122718788,0.4716473835980563,0.7822748602152165,0.6416731469601517,0.7723213894376284,0.7568956310525884,0.7292193842411628,0.7642366459849628,0.7648983204937214,0.5417836568456107,0.2267778635348031,0.3057941267635919,0.0568409579485586,0.0549192982070499,0.0518334127202709
0.9454741006327256,0.9446871089859744,0.939861242299575,0.8945506393044913,0.9064386027310354,0.909940220477678,0.8937182319034634,0.7398693976646338,0.7755433346592251,0.7226851928221028,0.7814709532247814,0.7683496296760035,0.7435057398486372,0.773074700229998,0.7717931058571394,0.3892007822122814,0.7333212054550786,0.0631826112296979,0.2793681281412696,0.0584200897013077,0.0545020496945638,0.0517603458892115
0.9454741006327256,0.9464098314886302,0.9355441703957492,0.9092720667314496,0.9080845642220746,0.912889013666348,0.8667720657224828,0.8475197712877223,0.7181597799369996,0.7752929698130614,0.7737867832853987,0.7540528705586346,0.7802474539227106,0.779649197994729,0.4140497175510292,0.3160707350230873,0.7030331057803219,0.2269001669771161,0.0613813529390526,0.1305800256481819,0.0543725027670784,0.0528771022957077
0.9454741006327256,0.9443959653773104,0.9410478144215364,0.9097515872893536,0.9130833781738084,0.880182005872018,0.88451292889853,0.841013575588016,0.7653106823958861,0.7685230702322304,0.7680825909312455,0.7867261169275332,0.7879260893710148,0.7596254545883802,0.7524033726846207,0.4030761733927261,0.6349566473991338,0.1893029119739639,0.2360666789387069,0.0572355133758403,0.0539777980721803,0.0513552987570434
0.9454741006327256,0.9371883017866252,0.9447663525944416,0.9128927217949848,0.8704097760829692,0.903257915546986,0.869795996075065,0.8645691767316511,0.7629656875877237,0.728717536727249,0.7941043202599504,0.7926367051043848,0.7648970431431065,0.4299226939905479,0.5788804755283201,0.3652728021128355,0.7423998397309349,0.3370918745796423,0.2178169322826455,0.2261498554245968,0.0541532588330581,0.0523602154935213
0.9454741006327256,0.9486295742126948,0.9462209122271792,0.8662670995765109,0.8990927354097344,0.887483024481446,0.8911697785588443,0.8592607487484993,0.7213353368128453,0.7794024563437877,0.8000434732121143,0.7745756540376366,0.7673238288230576,0.7570585607685487,0.7485148317567292,0.1757915053214911,0.7499174496878018,0.1567319221660465,0.060167723475208,0.2062032375262063,0.1186919116166315,0.2244106640564322
