0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.8647507359461418,0.8427561938538484,0.4866011496033953,0.1796207243932414,0.1680664036155469,0.709048158004976,0.5874433582565358,0.1208063872712146,0.5795881929234704,0.1062531121981745,0.2449020781812315,0.2026438667180695,0.0761258279148815,0.074287776601908,0.0742915514533544,0.0699183011563673
0.8647507359461418,0.8548423085277608,0.7640078572516236,0.7935038743959464,0.7461338358068097,0.695517397073166,0.2079544042365859,0.5513485459428957,0.5988958887851291,0.1472138220042351,0.099001392446864,0.3943613929027512,0.079583288285672,0.1988139612217084,0.0741559124788725,0.0699229597981049
0.8647507359461418,0.8540747355972967,0.7778742092788321,0.7816555254873465,0.7480888887733651,0.6576161296254928,0.689399021460132,0.1204784867834109,0.5808341858658138,0.4669422769542065,0.3756766323596159,0.2702343238515781,0.0828807883263618,0.0791996103421328,0.0746258304542409,0.0698138449690882
0.8647507359461418,0.833465060355028,0.8203548347810959,0.8034057118159762,0.1533905613201324,0.1410299699749421,0.6077345894516658,0.4944713199093011,0.2474413373288875,0.5587996181014967,0.3759094056873572,0.4217464980165775,0.0829234508373834,0.0767390388146721,0.0736689909870476,0.069594405455049
0.8647507359461418,0.8199066571387049,0.8116754412934621,0.4393082560915899,0.3437696300436775,0.7190841853057074,0.1703176402107412,0.1724482950896128,0.103032155827345,0.1051640490100219,0.0907944526131182,0.0943771579863289,0.3340637171878331,0.0803578401266182,0.0720091673461324,0.0695601322521623
0.8647507359461418,0.8339165600573084,0.8331557202131356,0.7549413911020322,0.7441944059552446,0.7119226930274147,0.7147254632179799,0.5825451327038952,0.5199154318185599,0.4645693150497791,0.4716576268080746,0.0821743719864638,0.1725826779243422,0.0767633872180707,0.117373662470115,0.0698043920974198
0.8647507359461418,0.8516797857328627,0.8157110731474416,0.7525516724145342,0.241341322605551,0.7481246332540296,0.2050109646465224,0.6791733982477631,0.113656226636036,0.493566547489554,0.0946453441368744,0.1353885400994276,0.0803035221242442,0.0773974106974032,0.0747962645349758,0.0697381724359892
0.8647507359461418,0.8515358669810272,0.4463677623726766,0.8069473942598007,0.1488220667829467,0.7539588900198264,0.6161415468640532,0.182087471818545,0.108559738967605,0.1036301665410771,0.4821375688945941,0.1136927588232287,0.3113033097335044,0.2948002312642764,0.0717598133705613,0.0699554254449491
0.8647507359461418,0.8509410254123277,0.8066121029019211,0.7668953500942972,0.4189107989452559,0.3094801609011314,0.7299790384478058,0.6232988728629392,0.1147516397268372,0.1373792308863967,0.0954492595249652,0.4014183988513887,0.2588101717196575,0.172283130142641,0.0834073875233344,0.069545741350407
0.8647507359461418,0.8415511541402613,0.4844610166757807,0.8024445065722052,0.7371389467843765,0.7294687125359021,0.6410592358382835,0.1114744339639894,0.5781302848023578,0.5847955373856693,0.089725329920352,0.0901027607541148,0.1056111874565182,0.0759538057582673,0.159437254369202,0.0689830749375367
