Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
PLU_010,100,0.066482061,0.323497118,15,0.338783449,NANOG;LMCD1;ZIC3;PRDM14;KLF4;PBX1;SP3;CEBP;MYC-SP1;MYC;SP1;LEF1-bCat;NFYA;LEF1,PIAS1;SOX2;SUMO1;OCT4;Oct4-Sox2;GATA4;FOXD3;TCF3;FOXA1;GATA3;FOXA2;PIASy;CDX2;SOX17;HNF4A;GATA6;BMP2K;OCT4-FOXD3;GATA2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.575757576,0.424242424
PLU_011,100,0.032801445,0.194003596,13.66666667,0.394844376,NANOG;SOX2;ZIC3;KLF4;OCT4;Oct4-Sox2;PBX1;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;SUMO1;LMCD1;PRDM14;GATA4;CDX2;GATA6,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.484848485,0.515151515
PLU_012,100,0.235039285,0.194475262,15,0.28274549,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;GATA4;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.606060606,0.393939394
PLU_013,100,0.118480759,0.277697327,10,0.667062323,NANOG;SOX2;LMCD1;PRDM14;KLF4;OCT4;Oct4-Sox2;GATA4;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;SP1;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;SUMO1;ZIC3;PBX1;CDX2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.666666667,0.333333333
PLU_014,100,0.075421414,0.23630588,14,0.359373138,NANOG;PIAS1;SUMO1;ZIC3;PRDM14;KLF4;Oct4-Sox2;PBX1;GATA4,SOX2;LMCD1;OCT4;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.424242424,0.575757576
PLU_015,100,0.023894834,0.23734812,15,0.417295666,NANOG;SOX2;LMCD1;ZIC3;PRDM14;OCT4;Oct4-Sox2;PBX1;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;SUMO1;KLF4;GATA4;CDX2;GATA6,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.454545455,0.545454545
PLU_016,100,0.03206589,0.272696947,15,0.354021719,NANOG;PIAS1;LMCD1;KLF4;GATA4;GATA6,SOX2;SUMO1;ZIC3;PRDM14;OCT4;Oct4-Sox2;PBX1;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.303030303,0.696969697
PLU_017,100,0.13093152,0.244165067,13.66666667,0.457050251,NANOG;PIAS1;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;GATA4;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;SP1;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,CDX2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.484848485,0.515151515
PLU_018,100,0.163433691,0.203370434,11,0.636395418,NANOG;PIAS1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;GATA4;GATA6,SOX2;SUMO1;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.424242424,0.575757576
PLU_019,100,0.050869904,0.305174685,13,0.455177932,NANOG;SOX2;SUMO1;LMCD1;ZIC3;OCT4;Oct4-Sox2;SP3;FOXD3;TCF3;CEBP;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;LEF1;GATA2,PIAS1;PRDM14;KLF4;PBX1;GATA4;FOXA1;GATA6;OCT4-FOXD3,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.272727273,0.727272727
PLU_020,100,0.032514514,0.199593945,13,0.448356656,NANOG;PIAS1;SOX2;LMCD1;ZIC3;KLF4;OCT4;Oct4-Sox2;PBX1;GATA4;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,SUMO1;PRDM14;GATA6,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.484848485,0.515151515
PLU_021,100,0.034736477,0.262523845,15.33333333,0.292989141,NANOG;PIAS1;SOX2;SUMO1;LMCD1;ZIC3;KLF4;PBX1;GATA4;CDX2;NFYA,PRDM14;OCT4;Oct4-Sox2;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;SP1;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;OCT4-FOXD3;LEF1;GATA2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.484848485,0.515151515
PLU_022,100,0.051095195,0.182922512,16,0.34470853,NANOG;PIAS1;SUMO1;ZIC3;KLF4;PBX1;GATA4;GATA6,SOX2;LMCD1;PRDM14;OCT4;Oct4-Sox2;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3,0.363636364,0.636363636
