Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Hamming Distance,Inv. Hamming Distance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2
PLU_010,100,0.066482060862111,0.32349711841401513,15.0,0.3387834486312525,0.5757575757575758,0.4242424242424242,NANOG;LMCD1;ZIC3;PRDM14;KLF4;PBX1;SP3;CEBP;MYC-SP1;MYC;SP1;LEF1-bCat;NFYA;LEF1,PIAS1;SOX2;SUMO1;OCT4;Oct4-Sox2;GATA4;FOXD3;TCF3;FOXA1;GATA3;FOXA2;PIASy;CDX2;SOX17;HNF4A;GATA6;BMP2K;OCT4-FOXD3;GATA2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3
PLU_011,100,0.0328014448182339,0.19400359605082543,13.666666666666666,0.39484437563566205,0.4848484848484848,0.5151515151515151,NANOG;SOX2;ZIC3;KLF4;OCT4;Oct4-Sox2;PBX1;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;SUMO1;LMCD1;PRDM14;GATA4;CDX2;GATA6,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3
PLU_012,100,0.235039284678037,0.19447526202443,15.0,0.2827454898176928,0.6060606060606061,0.3939393939393939,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;GATA4;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3
PLU_013,100,0.118480758915208,0.2776973266940312,10.0,0.6670623234151988,0.6666666666666666,0.3333333333333333,NANOG;SOX2;LMCD1;PRDM14;KLF4;OCT4;Oct4-Sox2;GATA4;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;SP1;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;SUMO1;ZIC3;PBX1;CDX2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3
PLU_014,100,0.0754214144229094,0.2363058799601303,14.0,0.35937313753587996,0.4242424242424242,0.5757575757575758,NANOG;PIAS1;SUMO1;ZIC3;PRDM14;KLF4;Oct4-Sox2;PBX1;GATA4,SOX2;LMCD1;OCT4;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3
PLU_015,100,0.023894834189492,0.23734812018833806,15.0,0.4172956663894542,0.4545454545454545,0.5454545454545454,NANOG;SOX2;LMCD1;ZIC3;PRDM14;OCT4;Oct4-Sox2;PBX1;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;SUMO1;KLF4;GATA4;CDX2;GATA6,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3
PLU_016,100,0.0320658900642151,0.2726969466475929,15.0,0.3540217189123953,0.303030303030303,0.696969696969697,NANOG;PIAS1;LMCD1;KLF4;GATA4;GATA6,SOX2;SUMO1;ZIC3;PRDM14;OCT4;Oct4-Sox2;PBX1;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3
PLU_017,100,0.1309315198472158,0.2441650671812,13.666666666666666,0.45705025149141587,0.4848484848484848,0.5151515151515151,NANOG;PIAS1;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;GATA4;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;SP1;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,CDX2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3
PLU_018,100,0.1634336911339251,0.20337043399787325,11.0,0.6363954177250905,0.4242424242424242,0.5757575757575758,NANOG;PIAS1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;GATA4;GATA6,SOX2;SUMO1;SP3;FOXD3;TCF3;CEBP;FOXA1;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;OCT4-FOXD3;LEF1;GATA2,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3
PLU_019,100,0.0508699037070073,0.30517468548290944,13.0,0.4551779315090343,0.2727272727272727,0.7272727272727273,NANOG;SOX2;SUMO1;LMCD1;ZIC3;OCT4;Oct4-Sox2;SP3;FOXD3;TCF3;CEBP;GATA3;MYC-SP1;FOXA2;PIASy;MYC;CDX2;SP1;LEF1-bCat;SOX17;HNF4A;BMP2K;NFYA;LEF1;GATA2,PIAS1;PRDM14;KLF4;PBX1;GATA4;FOXA1;GATA6;OCT4-FOXD3,PIAS1;GATA4;SP3;TCF3;CEBP;GATA3;FOXA2;PIASy;CDX2;LEF1-bCat;SOX17;HNF4A;GATA6;BMP2K;LEF1;GATA2,NANOG;SOX2;SUMO1;LMCD1;ZIC3;PRDM14;KLF4;OCT4;Oct4-Sox2;PBX1;FOXD3;FOXA1;MYC-SP1;MYC;SP1;NFYA;OCT4-FOXD3
