Network,No. of Swaps,Influence_TS,Correlation_TS,No. of PCs,PC1 Variance,Hamming Distance,Inv. Hamming Distance,Inf T1,Inf T2,PC12 T1,PC12 T2
SCLC_300_20,300,0.015231651,0.108349268,17,0.227304967,0.866666667,1.333333333,TCF12;OVOL2;FOXA1;ETS2;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;MYB;TCF4;LEF1;FLI1;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;TEAD4;CEBPD;INSM1;NEUROD1;NFKB1,POU3F2;ASCL1;PBX1;KLF4;REST;SMAD3;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_21,300,0.017513112,0.169041609,17,0.286191384,0.533333333,1.666666667,TCF12;OVOL2;CBFA2T2;TCF4;FLI1;ZEB1;MITF;INSM1;NEUROD1,POU3F2;FOXA1;ETS2;TCF3;KDM5B;PAX5;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;LEF1;PBX1;SOX2;BHLHE40;TCF7L2;KLF4;TEAD4;CEBPD;REST;SMAD3;NFKB1;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_22,300,0.008073812,0.113321432,18,0.227552515,1.066666667,1.133333333,TCF12;POU3F2;FOXA1;ETS2;TCF3;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;TCF4;LEF1;PBX1;FLI1;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;SMAD3;NFKB1,OVOL2;KDM5B;PAX5;ASCL1;MYB;SOX2;CEBPD;INSM1;NEUROD1;REST;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_23,300,0.019255519,0.175463572,16,0.261536628,1.266666667,0.933333333,TCF12;OVOL2;POU3F2;FOXA1;ETS2;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;TCF4;LEF1;PBX1;FLI1;SOX2;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;CEBPD;INSM1;NEUROD1,MYB;ZEB1;REST;SMAD3;NFKB1;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_24,300,0.008382745,0.163396233,16,0.30656334,0.866666667,1.333333333,TCF12;OVOL2;POU3F2;FOXA1;TCF3;KDM5B;PAX5;FOXA2;ATF2;TCF4;LEF1;ZEB1;MITF;TEAD4;CEBPD;INSM1;NEUROD1;REST;SMAD3;NFKB1,ETS2;CBFA2T2;ELF3;SOX11;ASCL1;MYB;PBX1;FLI1;SOX2;BHLHE40;TCF7L2;KLF4;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_25,300,0.016870111,0.137519143,17,0.24184396,0.933333333,1.266666667,TCF12;FOXA1;ELF3;FLI1;ZEB1;CEBPD;NEUROD1;MYC,OVOL2;POU3F2;ETS2;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;SOX2;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;INSM1;REST;SMAD3;NFKB1,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_26,300,0.017785256,0.159648766,17,0.215582979,1,1.2,TCF12;OVOL2;POU3F2;FOXA1;ETS2;TCF3;KDM5B;PAX5;CBFA2T2;ATF2;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;SOX2;ZEB1;CEBPD;INSM1;SMAD3,FOXA2;ELF3;SOX11;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;NFKB1;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_27,300,0.006271459,0.075699757,18.33333333,0.166987145,1.4,0.8,TCF12;OVOL2;POU3F2;FOXA1;ETS2;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ATF2;ASCL1;TCF4;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;CEBPD;INSM1;NEUROD1;REST;SMAD3;NFKB1;MYC,ELF3;SOX11;MYB;LEF1;PBX1;FLI1;SOX2,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_28,300,0.019098099,0.156520526,17,0.240570273,1.133333333,1.066666667,TCF12;POU3F2;FOXA1;ETS2;TCF3;KDM5B;PAX5;FOXA2;SOX11;TCF4;LEF1;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;CEBPD;INSM1;NEUROD1;REST;SMAD3;NFKB1,OVOL2;CBFA2T2;ELF3;ATF2;ASCL1;MYB;PBX1;FLI1;TEAD4;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_29,300,0.01431435,0.160788856,15,0.266926258,1.133333333,1.066666667,TCF12;ASCL1;FLI1;BHLHE40;KLF4;TEAD4;CEBPD;INSM1;NEUROD1;REST;NFKB1,OVOL2;POU3F2;FOXA1;ETS2;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;MYB;TCF4;LEF1;PBX1;SOX2;ZEB1;MITF;TCF7L2;SMAD3;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_30,300,0.012897479,0.208484916,14.33333333,0.305779624,0.8,1.4,TCF12;OVOL2;POU3F2;CBFA2T2;ASCL1;MYB;LEF1;PBX1;SOX2;KLF4;CEBPD;INSM1;NEUROD1;REST;MYC,FOXA1;ETS2;TCF3;KDM5B;PAX5;FOXA2;ELF3;ATF2;SOX11;TCF4;FLI1;ZEB1;MITF;BHLHE40;TCF7L2;TEAD4;SMAD3;NFKB1,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_31,300,0.016829008,0.21966679,15,0.378563968,0.733333333,1.466666667,TCF12;OVOL2;ETS2;KDM5B;CBFA2T2;ASCL1;LEF1;PBX1;FLI1;SOX2;ZEB1;BHLHE40;TCF7L2;TEAD4;CEBPD;INSM1;REST;NFKB1;MYC,POU3F2;FOXA1;TCF3;PAX5;FOXA2;ELF3;ATF2;SOX11;MYB;TCF4;MITF;KLF4;NEUROD1;SMAD3,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_32,300,0.03687299,0.190091169,15,0.38982502,0.466666667,1.733333333,TCF12;OVOL2;POU3F2;FOXA1;ETS2;KDM5B;PAX5;CBFA2T2;FOXA2;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;CEBPD;INSM1;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF3;ELF3;TEAD4,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_33,300,0.015008401,0.107517495,19,0.230618233,1.533333333,0.666666667,TCF12;OVOL2;POU3F2;FOXA1;ETS2;TCF3;PAX5;CBFA2T2;FOXA2;ATF2;ASCL1;MYB;TCF4;PBX1;FLI1;SOX2;MITF;TCF7L2;KLF4;CEBPD;SMAD3;NFKB1;MYC,KDM5B;ELF3;SOX11;LEF1;ZEB1;BHLHE40;TEAD4;INSM1;NEUROD1;REST,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_34,300,0.022306446,0.152082379,17,0.251635434,0.733333333,1.466666667,TCF12;POU3F2;FOXA1;ETS2;KDM5B;PAX5;CBFA2T2;FOXA2;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;CEBPD;INSM1;NEUROD1;REST;SMAD3;NFKB1,OVOL2;TCF3;ELF3;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_35,300,0.022363747,0.282513779,14.66666667,0.474561439,1,1.2,TCF12;OVOL2;POU3F2;FOXA1;ETS2;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ATF2;SOX11;ASCL1;MYB;LEF1;PBX1;FLI1;SOX2;ZEB1;MITF;TCF7L2;KLF4;TEAD4;CEBPD;NEUROD1;SMAD3;MYC,ELF3;TCF4;BHLHE40;INSM1;REST;NFKB1,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_36,300,0.017443573,0.116576228,18,0.169497253,0.866666667,1.333333333,TCF12;OVOL2;POU3F2;ETS2;ELF3;SOX2;CEBPD;NEUROD1;MYC,FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;INSM1;REST;SMAD3;NFKB1,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_37,300,0.008527693,0.055143098,17,0.167360957,1.266666667,0.933333333,TCF12;OVOL2;POU3F2;FOXA1;ETS2;TCF3;KDM5B;PAX5;CBFA2T2;ELF3;ATF2;ASCL1;MYB;TCF4;PBX1;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;TEAD4;CEBPD;INSM1;NEUROD1;REST;SMAD3;NFKB1;MYC,FOXA2;SOX11;LEF1;FLI1;KLF4,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_38,300,0.012415509,0.203440213,16,0.327684288,0.933333333,1.266666667,TCF12;FOXA1;CBFA2T2;LEF1;PBX1;MITF;KLF4;TEAD4;REST;SMAD3,OVOL2;POU3F2;ETS2;TCF3;KDM5B;PAX5;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;FLI1;SOX2;ZEB1;BHLHE40;TCF7L2;CEBPD;INSM1;NEUROD1;NFKB1;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_39,300,0.016995591,0.096271765,18,0.192973408,0.933333333,1.266666667,TCF12;FOXA1;ETS2;KDM5B;FOXA2;ATF2;MYB;TCF4;LEF1;FLI1;MITF;TCF7L2;TEAD4;MYC,OVOL2;POU3F2;TCF3;PAX5;CBFA2T2;ELF3;SOX11;ASCL1;PBX1;SOX2;ZEB1;BHLHE40;KLF4;CEBPD;INSM1;NEUROD1;REST;SMAD3;NFKB1,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_40,300,0.009709469,0.105820402,17,0.226478815,1.133333333,1.066666667,TCF12;POU3F2;ETS2;TCF3;KDM5B;CBFA2T2;ATF2;LEF1;SOX2;KLF4;REST;MYC,OVOL2;FOXA1;PAX5;FOXA2;ELF3;SOX11;ASCL1;MYB;TCF4;PBX1;FLI1;ZEB1;MITF;BHLHE40;TCF7L2;TEAD4;CEBPD;INSM1;NEUROD1;SMAD3;NFKB1,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_41,300,0.028198453,0.103298045,16,0.212268242,1.6,0.6,TCF12;OVOL2;POU3F2;FOXA1;ETS2;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;ZEB1;KLF4;TEAD4;CEBPD;SMAD3,PBX1;FLI1;SOX2;MITF;BHLHE40;TCF7L2;INSM1;NEUROD1;REST;NFKB1;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_42,300,0.019550073,0.078390334,16.66666667,0.218745899,1.133333333,1.066666667,TCF12;OVOL2;POU3F2;FOXA1;TCF3;KDM5B;PAX5;FOXA2;ATF2;SOX11;LEF1;FLI1;ZEB1;MITF;BHLHE40;TCF7L2;TEAD4;CEBPD;INSM1;NEUROD1;REST;SMAD3;NFKB1;MYC,ETS2;CBFA2T2;ELF3;ASCL1;MYB;TCF4;PBX1;SOX2;KLF4,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_43,300,0.012266034,0.169385565,17,0.364983152,0.8,1.4,TCF12;POU3F2;FOXA1;ETS2;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;SOX11;TCF4;PBX1;FLI1;SOX2;ZEB1;KLF4;CEBPD;NEUROD1,OVOL2;TCF3;ATF2;ASCL1;MYB;LEF1;MITF;BHLHE40;TCF7L2;TEAD4;INSM1;REST;SMAD3;NFKB1;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_44,300,0.01581807,0.105948308,18,0.187850207,1.4,0.8,TCF12;OVOL2;FOXA1;TCF3;PAX5;ELF3;SOX11;MYB;TCF4;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;CEBPD;NEUROD1;SMAD3;NFKB1,POU3F2;ETS2;KDM5B;CBFA2T2;FOXA2;ATF2;ASCL1;LEF1;PBX1;FLI1;SOX2;INSM1;REST;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_45,300,0.011141511,0.116965319,17,0.200779241,0.8,1.4,TCF12;KDM5B;PAX5;ELF3;ATF2;SOX11;MYB;TCF4;ZEB1;BHLHE40;INSM1;NEUROD1;REST,OVOL2;POU3F2;FOXA1;ETS2;TCF3;CBFA2T2;FOXA2;ASCL1;LEF1;PBX1;FLI1;SOX2;MITF;TCF7L2;KLF4;TEAD4;CEBPD;SMAD3;NFKB1;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_46,300,0.025531207,0.093381621,17,0.182104643,0.666666667,1.533333333,TCF12;POU3F2;FOXA1;ETS2;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ATF2;SOX11;ASCL1;TCF4;LEF1;FLI1;SOX2;ZEB1;TCF7L2;KLF4;TEAD4;REST;SMAD3,OVOL2;ELF3;MYB;PBX1;MITF;BHLHE40;CEBPD;INSM1;NEUROD1;NFKB1;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_47,300,0.017573709,0.185524137,15,0.327299601,0.933333333,1.266666667,TCF12;OVOL2;POU3F2;FOXA1;TCF3;KDM5B;CBFA2T2;ELF3;ATF2;SOX11;MYB;LEF1;SOX2;INSM1;NEUROD1;REST,ETS2;PAX5;FOXA2;ASCL1;TCF4;PBX1;FLI1;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;CEBPD;SMAD3;NFKB1;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_48,300,0.01376306,0.098842422,18,0.200373131,1.266666667,0.933333333,TCF12;POU3F2;ETS2;KDM5B;CBFA2T2;FOXA2;ATF2;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;SOX2;MITF;BHLHE40;TCF7L2;TEAD4;CEBPD;INSM1;NEUROD1;REST;NFKB1;MYC,OVOL2;FOXA1;TCF3;PAX5;ELF3;SOX11;ZEB1;KLF4;SMAD3,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_49,300,0.013201996,0.072569343,18,0.165627439,1.133333333,1.066666667,TCF12;OVOL2;FOXA1;ETS2;TCF3;ELF3;TCF4;LEF1;PBX1;FLI1;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;CEBPD;REST;SMAD3;NFKB1,POU3F2;KDM5B;PAX5;CBFA2T2;FOXA2;ATF2;SOX11;ASCL1;MYB;INSM1;NEUROD1;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_300_50,300,0.00545574,0.192902087,17,0.231702144,0.933333333,1.266666667,TCF12;OVOL2;POU3F2;FOXA1;ETS2;TCF3;KDM5B;CBFA2T2;FOXA2;ATF2;SOX11;LEF1;PBX1;FLI1;SOX2;BHLHE40;TCF7L2;KLF4;CEBPD;INSM1;NEUROD1;REST;SMAD3;NFKB1,PAX5;ELF3;ASCL1;MYB;TCF4;ZEB1;MITF;TEAD4;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_400_01,400,0.008648761,0.157799032,17,0.276358858,1.066666667,1.133333333,TCF12;OVOL2;FOXA1;ETS2;PAX5;CBFA2T2;ELF3;MYB;TCF4;SOX2;ZEB1;MITF;BHLHE40;CEBPD;INSM1;NEUROD1;SMAD3;NFKB1,POU3F2;TCF3;KDM5B;FOXA2;ATF2;SOX11;ASCL1;LEF1;PBX1;FLI1;TCF7L2;KLF4;TEAD4;REST;MYC,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_400_02,400,0.009553896,0.124440534,17,0.251842492,1,1.2,TCF12;ETS2;KDM5B;CBFA2T2;SOX11;ASCL1;MYB;LEF1;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;CEBPD;NFKB1;MYC,OVOL2;POU3F2;FOXA1;TCF3;PAX5;FOXA2;ELF3;ATF2;TCF4;PBX1;FLI1;INSM1;NEUROD1;REST;SMAD3,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
SCLC_400_03,400,0.008545734,0.080755827,18,0.175115235,0.866666667,1.333333333,TCF12;OVOL2;FOXA1;PAX5;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;CEBPD;INSM1;NEUROD1;SMAD3;MYC,POU3F2;ETS2;TCF3;KDM5B;CBFA2T2;FOXA2;PBX1;FLI1;SOX2;ZEB1;REST;NFKB1,POU3F2;ETS2;SOX2;ZEB1;MITF;BHLHE40;TCF7L2;KLF4;TEAD4;NEUROD1;REST;SMAD3;NFKB1;MYC,TCF12;OVOL2;FOXA1;TCF3;KDM5B;PAX5;CBFA2T2;FOXA2;ELF3;ATF2;SOX11;ASCL1;MYB;TCF4;LEF1;PBX1;FLI1;CEBPD;INSM1
