Network,1,2,3,1,2,3
EMT_000_00,,,,0.9469317985289141,0.9466816351664934,0.9458181634191067
EMT_010_01,,,,0.8263622252645425,0.8262902353555501,0.8247070616379828
EMT_010_02,,,,0.6274270124539293,0.6238393672113907,0.6272883323299777
EMT_010_03,,,,0.7662492235415954,0.7671090956483566,0.768864263040753
EMT_010_04,,,,0.7721514715910212,0.7730346226393874,0.7730951762795665
EMT_010_05,,,,0.6477675220563106,0.6498213054885136,0.6422075011660884
EMT_010_06,,,,0.8775043538680221,0.8783506638168512,0.879618602053374
EMT_010_07,,,,0.8758201060473065,0.875364633854217,0.8762660843923997
EMT_010_08,,,,0.7794661110970286,0.7759752428820299,0.7774947355445773
EMT_010_09,,,,0.8344690498712959,0.8320720699823588,0.8337952413862212
EMT_010_10,,,,0.764418967906738,0.7659703340553244,0.7635988130322121
EMT_010_11,,,,0.7418331597209485,0.7485902102296259,0.747295457032905
EMT_010_12,,,,0.9218726325477707,0.9233236420386443,0.9227000251309398
EMT_010_13,,,,0.7361220201163455,0.7362984353264737,0.7358953776928563
EMT_010_14,,,,0.8669685542665146,0.8658658653761806,0.8666577344141857
EMT_010_15,,,,0.8925090917284809,0.8916571418930657,0.8929849409597892
EMT_010_16,,,,0.8671441355530193,0.8668962489845294,0.8666856229149968
EMT_010_17,,,,0.8167988038610483,0.8166246197863374,0.8152710151399659
EMT_010_18,,,,0.9182766729681135,0.9176969889607101,0.9188526625948806
EMT_010_19,,,,0.8342768941605501,0.8324375969943312,0.8337418418859317
EMT_010_20,,,,0.8773139279866657,0.8771608168018924,0.8768146926947795
EMT_010_21,,,,0.6807904302502663,0.686059830504467,0.686660193142755
EMT_010_22,,,,0.7923784059154636,0.7900604239719947,0.7927074252710321
EMT_010_23,,,,0.8120621867643754,0.8136257251609464,0.8126003721254478
EMT_010_24,,,,0.8879717954680472,0.8887673489614665,0.8883038979220028
EMT_010_25,,,,0.8242477062321454,0.8219069267285593,0.8207250348248729
EMT_010_26,,,,0.7853315163838785,0.786498455854403,0.7852789806056476
EMT_010_27,,,,0.8409411861248139,0.8400754133770322,0.8393248733812722
EMT_010_28,,,,0.7910051124502212,0.7869757332832579,0.7917827281245049
EMT_010_29,,,,0.6708247336194607,0.6718503153187789,0.6782946195923446
EMT_010_30,,,,0.7760261168747747,0.7752753900151835,0.7763515847782649
EMT_010_31,,,,0.6178994809610606,0.6197125434767978,0.6172309030116181
EMT_010_32,,,,0.813896588348461,0.8153586089808834,0.8151306356172974
EMT_010_33,,,,0.8215079683195873,0.8223001841319345,0.8182781792951863
EMT_010_34,,,,0.8821618612843765,0.8809632589687274,0.8823311336178304
EMT_010_35,,,,0.7580050662259791,0.7571417448890806,0.7594422178874172
EMT_010_36,,,,0.8022141239938497,0.8043626645019362,0.8032956689077704
EMT_010_37,,,,0.6380211604884277,0.6439261658145239,0.6473765654054299
EMT_010_38,,,,0.8989142994684877,0.8977239436390659,0.8971534451544135
EMT_010_39,,,,0.88319234051272,0.8822312802386155,0.8828388834954295
EMT_010_40,,,,0.8546460941024977,0.855534117647478,0.858033631999919
EMT_010_41,,,,0.7594247237765286,0.7613569908234031,0.7602510864935204
EMT_010_42,,,,0.9135219023692185,0.91392283931789,0.912929585227555
EMT_010_43,,,,0.8529844314384908,0.8537405479891997,0.8525918958782699
EMT_010_44,,,,0.7812708502809944,0.7836925176467354,0.7829202460836602
EMT_010_45,,,,0.8595293899822284,0.8584783622012049,0.8612261783325086
EMT_010_46,,,,0.7969544426139681,0.7928701039345445,0.7950586774029281
EMT_010_47,,,,0.6319847396442797,0.6301793467154093,0.6315566615698011
