Node,EMT_000,EMT_001,EMT_002,EMT_003,EMT_004,EMT_005,EMT_006,EMT_007,EMT_008,EMT_009,EMT_010,EMT_011,EMT_012,EMT_013,EMT_014,EMT_015,EMT_016,EMT_017,EMT_018,EMT_019,EMT_020,EMT_021,EMT_022,EMT_023,EMT_024,EMT_025,EMT_026,EMT_027,EMT_028,EMT_029,EMT_030,EMT_031,EMT_032,EMT_033,EMT_034,EMT_035,EMT_036,EMT_037,EMT_038,EMT_039,EMT_040,EMT_041,EMT_042,EMT_043,EMT_044,EMT_045,EMT_046,EMT_047,EMT_048,EMT_049,EMT_050,EMT_051,EMT_052,EMT_053,EMT_054,EMT_055,EMT_056,EMT_057,EMT_058,EMT_059,EMT_060,EMT_061,EMT_062,EMT_063,EMT_064,EMT_065,EMT_066,EMT_067,EMT_068,EMT_069,EMT_070,EMT_071,EMT_072,EMT_073,EMT_074,EMT_075,EMT_076,EMT_077,EMT_078,EMT_079,EMT_080,EMT_081,EMT_082,EMT_083,EMT_084,EMT_085,EMT_086,EMT_087,EMT_088,EMT_089,EMT_090,EMT_091,EMT_092,EMT_093,EMT_094,EMT_095,EMT_096,EMT_097,EMT_098,EMT_099,EMT_100
FOXC2,-6.683033642678023,4.052882218980391,0.6743833508810434,-1.279235303319375,-1.0252301641988957,1.027265954978806,-2.536757551295823,1.8261820084727738,0.27904217834463024,-1.582109867264349,-0.01960235479593184,0.3564959375654517,1.4137803113694576,0.6183571391747716,1.6032230359193795,-0.6002566458827522,-3.168925939821211,0.23935049130714547,-1.6334725538725305,-2.9846074844587793,-0.22052268118615423,0.5012613288733879,0.1393923480283139,-0.3694003497483389,1.1990248201919878,-0.30221517681900245,0.7353041180583242,1.7945730644184934,1.050769321523335,-1.680485433707799,-0.6507437521571944,-0.2580779444758842,-1.4343376223968363,-0.2644606638425742,-1.0820476290605985,1.215334116274296,-0.6833818543920414,-1.249601141926575,0.3842082949584538,-0.46999121360269214,1.085763046544824,-2.572364375115683,0.298815745427756,0.11432454215965603,-2.6811748634456234,0.09399846286583154,-1.2825260291699854,0.07426433054548601,-0.47120361402917155,1.5920295588574491,0.13006294797836826,0.10605344863792315,0.06947819281890391,4.380500615896301,-0.0899324221974446,1.6820374497450803,0.5243962611915606,1.9229583028189183,0.7552870945942323,1.7272541550423564,-4.394602311797068,-5.291441947080462,-1.2405301585921764,-3.021002023168303,-0.6366659382086505,0.27403203338455284,-2.2338965425479618,-0.9245779058891015,-0.5568334047585776,-0.6802999334701634,-2.23498094085169,0.7100499332337232,1.3308324657453865,-1.2324703016927265,1.8077417982690087,-1.0787087784371774,1.0375169480680084,-1.0597061621980282,-0.95944544878351,-4.051922906154712,0.1585109712071239,-0.1115684801491882,1.1513941786967286,-1.137204894731259,1.052593637309316,-0.8914856298695393,-4.185589757331126,-1.0387794849020877,0.569298919248641,-1.0017531934204755,0.8042062640571263,-3.1165475333908836,1.9614516902410297,-0.6834613232802953,2.42705791546774,-2.284450958877119,-3.8127528805310154,1.7365609691148598,-1.6781730601963514,-0.8780812709838909,-0.8972457713500956
GSC,-2.5954129533663357,-1.5246836890047955,0.5246927229942848,1.805637840855172,0.9656671066722528,2.071297440598214,-1.5860768600617887,1.8102389012481481,0.3526269263661171,0.8883182167782278,-0.04518167068680908,-0.30456988703468596,-2.068242931585606,0.5227563819334272,-1.914604793290623,-1.2371069766598313,0.7475807329445945,0.5012763271158476,-0.11600091201403,-1.3093634566058434,-0.40275507017836437,0.32839639288093875,0.5998462136215338,0.9328530832085673,0.609305417726648,0.4541291978209841,1.3298163946381603,0.7835867021820058,-0.5814282748865819,-1.4850058251302978,0.5895267288085119,0.6190362854671584,2.145675966202203,0.45109017119705724,-0.9692516210328498,0.5749107985766647,-1.3181388858116734,0.3088905201021451,-0.4678165742688089,-0.6469426014562941,-1.2935732268981328,0.5839064146295596,-1.3141630819487613,-1.2969008449166957,-0.8089681558575168,-0.7453098058111353,0.7878947489310958,0.7137014878886787,1.2430280629433454,-0.8564255244288588,-0.22521633965122154,0.19507461116356747,0.6748261120173256,1.1299889425526595,-1.2717771044853634,0.24469581313511587,-0.08941699540271066,-0.34660100468580873,-0.4186492435605454,0.015083999566795101,2.218305740098606,1.2383970875468133,1.4751243679220494,-0.370161651504868,0.9882306053653701,-1.6020171415564333,1.1548460234067166,-1.5038360144282361,0.43048197988228715,1.1977377404939402,1.3643343572681095,-0.3414466279404167,-0.6392127152161126,1.60138137738693,-1.5404921535070435,-0.5083697944720509,-0.7989237682102119,-0.5326194860798034,-0.08390504514902805,-1.9164500808622056,0.43179243468238077,0.44234796617440636,-1.1628123349948374,-0.2641867946730353,-1.2900667840348814,0.6815802230610598,0.7940453603169432,1.7660523448636336,0.48105916974442325,-0.7743519494586167,1.0522825737079673,2.4498883979829613,-2.482080958552804,0.5629453589086278,2.159696893071344,-0.3185011785237523,2.2031901660140565,0.5849779193579697,0.2540829333424563,-0.808578213271378,1.9341386038817967
SNAI1,-11.021868665791537,-8.02075368053273,-0.3525105088423437,-0.6395195898403806,0.19221834153751205,2.8040848421080833,1.3596041683849742,-2.13686167102759,-0.26357428167004027,-7.157069797212089,1.3236808682180385,2.3267226088315307,-1.753221853091292,-0.33286441627407526,3.1759582911495188,3.6842884459833942,8.246503026296306,-2.8767236166382957,-0.8688508977419227,-4.861229234399565,-0.901603488230765,-3.5244427174811728,4.9876590680089965,0.30627954014443165,1.294988646290197,-3.6392869626765876,-4.447870276125171,-7.827326056064554,-0.07832099841983772,-3.058261743367492,1.4309063435618836,0.8983122359383775,-6.841387545879436,-0.5301074148790965,1.502556224541547,-3.714488777549026,6.869129710503815,-0.697791075125487,0.30880411167366967,1.324689325865876,6.687349061643908,-1.5628793792077362,0.7914053999466389,-1.4429478980280481,3.360006838990748,1.3385811558843348,-3.3433682364118775,-3.7765637699091976,0.4983541235403006,1.9082458246227663,-3.1499777025984965,-5.1040994628597485,-8.069837517398504,-4.242948951836915,-1.1880181923842292,-3.640015744492895,0.47714340473045475,0.4173813007042441,2.0953458920285475,-1.4079071148286413,-3.6047964714864955,-6.952154924759706,1.674003787661555,-2.644392435172336,-4.343776200772478,6.348000772012983,-1.0275080895094368,-6.5398243978175445,0.08246997280718062,-0.428927678143366,-2.224264903520304,6.810599094936208,1.9389970308862001,-4.952879957946838,-0.5467386367196271,0.48579641556375613,-1.1132794682215488,0.9949421306443482,1.8615473031180536,-5.5205120792472515,-0.8497156067797711,-1.4312020371275438,1.1326287266439072,-5.092907562877654,0.6487451615484411,0.22927727834794698,-7.429489430476969,-0.05004287858150685,4.906857381922901,-1.6777930122945004,1.8613508183147054,-3.430913361499716,0.013923557224459544,3.335856312635944,5.229772053579008,2.890104330486696,6.110174551444442,-2.047457053167817,3.6824988916996415,-2.4557131706873765,1.7009596301534236
SNAI2,-14.138045329361729,0.6282938407323986,-0.4193614066031968,1.0198591110147746,-1.3933152953412073,1.9286283368379584,-0.48030248869206144,-0.6995277615887476,-0.04174376495944537,4.101291577691764,-0.9292407604948341,0.9705354861000168,0.08058315347385839,-0.45401705319441865,1.9217732188906234,-5.82563064522937,-2.669700947880973,-0.28070171904461216,-3.478451492231848,1.2640787110083342,0.05071612804761411,-0.8287442630981886,7.540380119268409,-0.9533470232511492,1.3091302915363792,-1.0678596878185034,-2.5626367180125014,-3.4741207575589192,-0.488010688167325,-2.2207812288784026,1.159092877614101,0.7569159884553072,-2.7312384715659217,1.9269396134518137,5.7825278708495125,0.19437576922769143,-8.653866430348467,-1.6814744254298741,-0.09368615125903104,-0.8482093237588454,-8.862804316649719,0.8209016440825683,-7.8661476664013925,0.30036258964441737,-2.6209948628790234,-0.7137822108618801,-2.5475509554151397,-5.872705207877188,-0.483325614831583,-4.088178283549465,-1.9995848225962272,2.8376933401014037,-2.846321582930424,-11.488430612152504,0.11054499459836586,-1.1148213188486948,-0.5324782556557328,-0.34829168938272853,2.974914650402254,-0.5578217228081556,4.3063362641031855,0.4730648951393974,-5.983650327744113,-0.818564690364313,-0.697326506083558,-0.1852977157710272,-0.28952640935012985,-1.033650182962153,-0.49654400782300123,-2.478152041050794,-0.25086362968244724,-0.048076128480338036,-6.376480363003743,-0.2780827983527591,0.9818096385720496,-7.636049684779348,0.04563657707411698,2.4694790806234668,0.4322840417936217,5.0622619015999,-0.22033622094434313,-0.13969341062387047,-1.140997763409257,0.7102759761360384,4.683558541047205,1.4001141729696556,-3.3500524787174166,-1.2380472898335453,-0.23254613823496842,0.2726805324136904,1.749207918562306,-0.847180542508464,-0.4262287125547898,-5.377875391742392,-1.7001172984527657,0.6595541337514126,-0.4475267669006019,-4.255683996998077,-4.2430329193017515,-5.424028724480038,3.4598426651607266
TGFbeta,-8.359959419330208,2.161155595647664,0.13310634239124086,-5.4960326588633315,1.90442111093716,-3.5896244252635547,-2.4959254312294483,-4.415716108196547,0.4975363891022369,-2.6718187985671458,-0.8109049245886295,-0.8206290404378707,4.77715702746139,1.9657627592175493,-3.9228872792325764,-2.3112030856596224,-0.9590792750091824,-1.358208863162822,-0.5362118043490895,-1.4440780376497604,-1.6258735263569561,-1.3592952600580428,-0.14817872329664858,-0.9333938915688095,0.6978564085872052,-3.1093239603807508,1.5209054823326353,-1.4653974503156815,0.5543509726896204,2.692626310722517,-0.14097087260011848,1.4492331120297761,4.541794970323279,-1.2706153725326943,1.6819274283035015,-1.5619158912141473,1.9708522044069379,0.7592702031926398,1.6862791285345056,-0.3695551153422718,1.9554484816510036,0.31400682423740917,-2.5337169621392395,3.121640851824911,1.0576016735100893,-1.841267437633984,-1.8725712944082495,1.2472402271162661,2.567104029615749,2.089336236971823,0.09783235577784284,-0.7372207637058127,0.41905865876498716,1.848180227685712,1.6069350641443785,0.7216077034134272,0.2750923667621615,-1.0880585996960177,-1.532546488978212,-0.1841345305625941,-6.506333449594118,1.5712534056828054,-2.454891131140288,0.7502391167016942,2.2446302411543644,2.3618954914065307,-2.4464623435529727,1.6001667135510178,-0.03692913809627716,-2.1660560250605982,2.5985811028974424,-0.566901239620486,-0.32957167533849213,2.237834154829735,2.23796409361058,-1.220287767009941,1.3601617376861947,-2.0143144488749316,0.33522033490252573,-3.532193447797013,1.7512661137896934,0.045512188581635964,-1.269852646531644,2.010362242128554,-2.1335409304622974,-0.7832181910535153,0.4933495827202659,-3.7596275689277583,0.39742771727934834,-1.3731739771546854,-4.2623054456292175,4.64978314981742,-6.654896689150466,-1.1119517180840066,4.685557096661058,-1.1864706565972882,5.921591005081921,-1.899451482877321,-1.4682847152299163,-0.7507077254668951,3.224257771504357
TWIST1,-6.573415922319646,-1.54421156274695,0.4845326547391971,0.22706363080965875,-0.5692298721628801,-2.8212390870537303,1.1348497100945616,0.15590112097659092,-1.1498794690334697,0.28402812241377656,-1.3578819383408576,2.5844970190446874,1.0325190492243297,-0.604656773227097,-1.3662738010379778,-4.79855794788558,0.6053613499293902,2.720350541256604,1.123671150306671,0.4405982429091298,-0.7454376400400657,3.039762392409717,2.3037310243918023,-1.3006590776459204,0.8971525973759542,1.6905601685352338,3.233476700339569,-0.6500972692205264,0.7846447177589809,-3.1249480943302843,0.25885269491259055,-0.3206488076846253,3.802130408625171,0.31947889998305873,3.5437562253463537,-1.120955376262488,4.313924067416002,0.7832596828967682,0.0010414146839335314,0.09669475745748651,4.677436504145674,-1.846374188349241,1.9755855423737303,0.25074274621517206,2.599160946501918,-1.6777899106754002,-2.0636897900133646,-2.826520844881182,-0.9067394257405627,2.2533090625616516,2.312247287499075,3.789733493174971,3.616119943833572,-4.6566648489965115,0.7455685758142455,-3.500161348385635,0.7929607144084713,1.4955968250970846,-0.2510694887951348,-1.5845415858816287,3.604618724686425,-4.785717568600823,4.38105232586194,-1.8155904766958666,0.9127583825559372,0.7991259164870785,-1.0741306196581133,-3.0563184114438275,0.31543715070290235,1.4468738351474824,-0.15786079748761522,-2.4956797818183367,-3.2255730345820846,2.7260352619898645,-2.4008850583155477,-1.4139845326983074,0.8593006768357592,-0.23977478707874353,-0.06795851235836245,-1.371279016964371,0.877248274000324,0.4759473713324236,-1.9142832470542934,-1.9333013835080182,1.2946655110036704,0.9109567780684392,2.6803520979342936,0.7036990482594982,2.0718502660268787,-0.5089948848701934,1.515164434767405,-0.9365238679468658,1.137770850742144,2.189462155874339,-3.4841839343064476,1.9289182676187095,2.878512394853744,-1.794158183535768,-1.0380591095118308,-2.5300062096164906,-1.4127311510542682
TWIST2,-4.6513494595847975,1.7730098443309996,1.1194734785669784,1.9920754824781994,-1.2057497902468068,-0.8555012600007608,0.760583996298951,0.19965226858503274,0.9750049056077758,0.4643379436358482,0.4771275107943678,2.1945620168470596,0.7040098732456083,-0.23832146636328277,-2.4933181246501914,-3.191897327722037,-1.4623243375080253,-0.8293644722869445,-0.6822371271691167,0.5251058409468307,-0.376795681473988,1.396443101251797,1.1003392581938949,-0.16302074787057796,0.027180145742023577,0.16151459673955385,-0.13146494676453943,2.3973440406229285,-0.4252250549081589,0.13057105184354398,0.1547810918981705,1.3303483768143933,-0.4435608914127443,-0.9269821173693724,2.3784268556330708,0.020223385883886627,-2.0482566991672115,0.5833637151520702,0.6026759105540268,-0.8405664871646008,2.0950408122866153,1.1188197774146724,1.9071214498518259,-0.004608891195486523,-2.3177365881761234,1.656956296196414,1.906691104716983,-2.3113766661692177,0.5961666116789205,-2.6535718516293767,1.567022761995662,-3.3627114487532643,-1.2482403808351936,-4.289831151720939,1.2468000820981877,-2.9713661126651796,0.9030563566046248,-1.6421955343070762,-0.7474557094174613,-1.54454547630209,1.7668292999801207,-2.2482480697105847,2.97442229339095,-1.2331300486425971,-1.3789568690585066,1.0029391656956816,1.0341137764345747,-1.4160102515730588,0.19661039775691425,-0.07485902916748201,-0.034308010693663016,-0.8233938322355655,2.4111488361318245,0.20114222679745059,1.2159338651643699,-1.6548250607346415,0.7330152811105731,1.030810379973315,-0.2830769242452571,1.20443003845603,0.05659810856461096,0.43745573844693075,0.016676208434097516,-1.2780762397907768,-1.502245085243019,-0.052216231564672894,3.020910435934461,1.117193171288291,0.7219258025818108,-0.23505751690921003,-1.2797602345233647,-0.04771309564875869,0.7751957951478721,2.396949747501958,-0.20818702079263002,-0.15198794979774155,1.1386986541551163,-4.005508309855704,0.04916214762507468,2.9878276918709457,1.9966472798132842
ZEB1,-26.42215179209105,-0.8630118690227023,-9.29973075161626,-7.834261859354706,0.379833589698017,-5.694859070069938,6.434291836094564,8.279902381352999,3.193708644919101,-1.48494183544897,-0.27153351682853266,2.321788648132886,-8.298066363496433,-6.9295030897504555,-6.019601127724304,-1.3416540944545248,-2.4916450687584804,-0.966097236321723,-13.111317668514108,-6.479011281187103,-6.894323588814758,-4.933325075006856,-1.065864418600661,-0.806410631039096,-8.396496763009344,-4.068596381669885,2.940377536890761,-1.6617901128701649,-2.0254878053150622,4.956135617156465,3.98495462417516,-4.323055105932816,-3.2786963076677322,-9.182792488431046,-5.523310033700291,0.21253483144114382,-1.3133612575628846,-1.956264845838577,-7.4720423088521075,-13.382471800628187,3.1795221756939527,7.3687813285003365,-1.3965700114757629,-0.23830541178596956,-3.390814806696241,8.828278863533175,2.336208921066825,-7.438768202650585,-6.534575113106564,-1.3451732468145465,1.5431893072343117,-4.552283393502114,-5.089961341556727,-5.409841012359833,-9.239035653672858,-6.4371875479922815,4.366629960085696,-5.5587810745250135,0.5826282724954316,-10.121472580145577,-2.6813905872250112,3.8571363021034406,-4.253368070275397,-6.2908473681098425,11.597187953319422,0.7399455756635186,-11.193051202311407,1.0149340074323183,1.914261428161608,-0.8763011676003326,5.85205953869874,-7.247330661640001,-6.822321751861459,-3.0925245856064296,-5.005417085028599,-4.802953313275397,-10.545852484480644,-0.4724831381967703,-10.015570845976049,-0.6059394257109831,-4.255785089196578,-0.15975473183784072,-5.8599521231416585,0.31233038613184116,-2.8728892686100846,4.076564782952188,3.8024865749937233,-3.697943646458639,-5.409895531556628,-1.9219134154574338,-5.344553229426404,3.9455322006968165,-7.269613898775799,-7.170464370950725,-10.72407215979644,0.04223072255983921,3.833504637148052,-10.284971521728414,-10.069025984367048,-12.42864557891367,-7.770241627061693
ZEB2,-21.981159457163123,-0.6903514607254195,-1.891081726263478,-11.880594750657153,-11.712104745647137,4.7218084770718285,-9.616113804155296,-7.7764788268508465,-10.436959641040394,-0.9003993515875521,-10.14711328841022,-7.6428018662385275,0.9151438224107388,3.3601723546451945,-1.5567799372303897,2.003133653525137,0.06946807749608407,-9.885672161554808,4.413620835550787,5.252143334104044,-2.67313471678341,1.1390152542538563,-5.467634873951391,-7.451242298208024,0.3737305005649015,-3.6510206097314652,-4.180886963771443,-11.881349475149415,-8.69853432971963,-5.596568561774776,7.533589677475762,-1.8730577373424793,-11.204675633308367,1.624959388561574,-1.5825106439536532,-8.832080305821789,0.3124811001584604,-4.987154411203779,-1.0349234837857553,-2.228621245081516,-3.0339990455989563,-5.8551117024831445,-0.38361512117978824,-6.260188426825915,-7.421084442625811,-7.109897430518604,-7.8898219442549875,0.15020085027347196,-8.063521277294688,-4.355925940095159,-13.076994454439657,3.3939531767652102,-0.3810004367603919,1.002250939920233,-2.6301893870338913,-3.8676612925618135,-8.205580064666767,1.4038612020588974,-8.215685114656331,0.09489765983463104,-6.163393028964295,0.6172037407116654,2.393563815136133,5.492760936563054,-0.40186478477045406,-9.062436336447245,0.2808562841300822,-0.4823978553174579,-7.517744681628529,-7.999489762081756,-7.24798436570113,-1.9642205191830044,6.767761392285987,3.293742533213823,5.565509348763815,-1.9191150989017143,2.919191498459778,-6.0671222280003745,1.2856966337036781,-8.011842843410745,-6.7305443950957855,-7.212963841162572,-0.8081160692634131,-10.251530869094266,8.344682270808633,-5.0859755329133245,-0.9364148110222668,-8.319455296477644,5.349837908266144,-11.56578932623298,-4.424021794493707,-4.202960021815961,-4.303411923647509,-2.319576996717256,1.3083684193122167,-7.421408286977788,9.98716472469828,2.3487250393314616,2.0436536504213043,0.1952255074537884,-4.639465675836426
miR101,4.712736547316365,2.2324005892326415,0.14141331670532167,0.4086236832769729,-0.10225943675393981,-1.510950805463124,0.5496019643265387,-1.0419080061834316,-0.006304578142000376,3.931064674085385,-1.6035440216764132,0.25807016915520126,-0.5654476928723821,0.0472382992103607,-0.7680200227916961,-3.7902534215540298,-3.76589726069883,1.2473357834162575,0.9333448096005448,2.4170810144145403,0.7789009295312969,2.3591806717663286,4.1511672359378435,-0.8263151225775479,-1.5081755025441526,2.5106152092093788,2.403899914208942,-3.4102761511655686,0.05783088040990561,2.0587464862907607,-0.16752409760161432,0.6061753545662085,3.0124677963529067,-1.4446561635790336,-0.4824099630767515,1.134192564518764,-3.9435531277834612,-0.6732306359878645,0.2473186943348176,-1.4825494744577659,4.175871768476341,0.7199435953903185,2.814116447222032,1.0254253448066188,2.4167991553991808,-0.7569517110664006,-2.0742735826857923,0.2987032393806061,-0.17925124257960448,2.7767875487079454,2.1507003830988447,0.19722702073329332,-1.5177767088227867,4.13969950996217,1.1414570035645866,-2.4083172065350995,0.7617674220748933,0.5198152800436614,-2.0349379547088833,1.1051979595535164,-0.8763177648431152,2.7123307566995916,1.2135156934553393,1.11753353936168,0.3793510000298007,2.043526604543255,-0.2200380475948894,1.9906928136388133,-0.6116638220105134,-1.1605194469491955,0.9153537438910195,-2.3654127258321354,0.9576294670819729,1.517044211733365,-0.0014704611789211476,1.6651486805095268,0.42697644559552583,1.061108051262499,0.6747764013938481,0.5735090582648315,0.9551664899166645,-1.237160526707924,-0.19642975879443905,1.6557424841132113,1.5657603205114266,-0.20737825238294516,-1.3367356583748462,0.797706162315031,-2.215363165564548,0.7667130715963112,-2.02479230073586,-0.30155315607408245,0.5316368059545616,-3.6312965558551467,-2.5163161999025063,1.6408364900517705,-1.2534857794711498,2.219870485187238,-0.002901335261653517,2.0213048409801684,1.9830963454385366
