Network,1,2,3
EMT_000,0.9467581157461683,0.9456544021030738,0.9468356608488357
EMT_001,0.4188869750498151,0.4227741851307153,0.41808186734096786
EMT_002,0.43129211569633075,0.43467775149985394,0.4348115829451147
EMT_003,0.6037769876276421,0.6037516298610707,0.6032522446534873
EMT_004,0.45220882846751564,0.449709174588271,0.4473315435946412
EMT_005,0.3878611368700778,0.3852698207002113,0.3852018468556719
EMT_006,0.4783858156436523,0.4826292109028925,0.4853237712668318
EMT_007,0.49035506683592445,0.4869766566713959,0.49634987674947895
EMT_008,0.4523669918563908,0.4544403367503077,0.45862214887898894
EMT_009,0.3566564894799409,0.35469017428538346,0.3520250332380168
EMT_010,0.3970846965469914,0.39379782434770855,0.38985910246847016
EMT_011,0.3888914042018443,0.3896208683243818,0.3959434273012952
EMT_012,0.3961922576983389,0.4054165725429353,0.39672340858522237
EMT_013,0.3447714482340258,0.3482510033196532,0.3456424532642302
EMT_014,0.30932490526210477,0.3079685717858223,0.3120496606530059
EMT_015,0.4012761837588856,0.39838401627897796,0.39939825971944615
EMT_016,0.4868376872836532,0.48453624006985785,0.4874644639332047
EMT_017,0.437027951748694,0.4310776026912094,0.4297917278103235
EMT_018,0.49237800423364075,0.4899340769793471,0.49033774169239114
EMT_019,0.35083685382371377,0.3521080358678922,0.3474429553031773
EMT_020,0.3363158637363553,0.32624180533239483,0.3309869873323542
EMT_021,0.3432047399703884,0.34366905188376556,0.3445923635253414
EMT_022,0.4235493490362985,0.4231692228883524,0.428653008363157
EMT_023,0.30754309259955764,0.31227413026056566,0.3123213479951339
EMT_024,0.4131357791029821,0.41018333158575543,0.4085369022386115
EMT_025,0.3129061641061324,0.3097323110067446,0.31695182914181885
EMT_026,0.33855024726013216,0.33406471493129497,0.3364644807565096
EMT_027,0.45316823948787543,0.45370542202652153,0.4517046828049557
EMT_028,0.3361012600732262,0.3285748491999405,0.33131163020903087
EMT_029,0.3487568119011332,0.34829200832882834,0.3478195656334817
EMT_030,0.29058721615069494,0.2878778587060598,0.28576924322992187
EMT_031,0.2440597547164029,0.24345967400786664,0.23629658239900211
EMT_032,0.5618616844118925,0.5628152429521532,0.5547962101454054
EMT_033,0.33406084337438186,0.33159323045786065,0.33167413837387405
EMT_034,0.4900053223057046,0.49106088237628304,0.4880528490653116
EMT_035,0.28706043782338586,0.28561750630820937,0.28476432002858315
EMT_036,0.43799138315271646,0.4308678589187003,0.43566552507526035
EMT_037,0.3052430840761383,0.3064341165387375,0.3036750989788483
EMT_038,0.3555045127391801,0.3522967281993398,0.35177739378192724
EMT_039,0.43663544311458913,0.43549884372066716,0.4299632254258787
