Network,1,2,3
03R000_00,0.5042383849792824,0.5072962334434525,0.5044582477721694
03R010_01,0.429908530749665,0.4238352685689946,0.42469119395021754
03R010_02,0.5994386435225808,0.5963971532853567,0.5980690190208107
03R010_03,0.5683783881431883,0.5668400994866711,0.5698984558419492
03R010_04,0.4475355248283607,0.44559794996091306,0.44381701780176114
03R010_05,0.4926763550696346,0.49015246803029455,0.4877987644586971
03R010_06,0.3826156664489221,0.3797960256191164,0.380980014197531
03R010_07,0.43160267358045484,0.43461393684643573,0.43903708228716704
03R010_08,0.4857246212449139,0.48820234161721243,0.4922827280721718
03R010_09,0.44269082930245063,0.438066076270688,0.4395631673494797
03R010_10,0.4668352738766909,0.4635344650242053,0.4643253526921166
03R020_01,0.3914206500942754,0.3894048604635814,0.39875844181342956
03R020_02,0.40547256075339266,0.40324955390774714,0.4081149036770184
03R020_03,0.3403986833989864,0.3415240786840557,0.34209387064495833
03R020_04,0.6591191659578625,0.6523487473867001,0.6520634375576624
03R020_05,0.4235716153245654,0.4272162381588435,0.42802932203076427
03R020_06,0.6038027425461153,0.6027418451719183,0.6048790735015935
03R020_07,0.4468820625964493,0.4471455506429842,0.4491404484667854
03R020_08,0.3635519301223677,0.3534819168818861,0.3571339054649867
03R020_09,0.430663873892711,0.4279323720077281,0.42885070673730935
03R020_10,0.37785476989939487,0.3801454116294061,0.378616757132074
03R030_01,0.3191408051120851,0.3198499087718841,0.31602566136043125
03R030_02,0.3674703454989516,0.36113890548070854,0.36615251939249704
03R030_03,0.31244296655448334,0.30812712111033447,0.312387052523045
03R030_04,0.3904759735327873,0.38952853894706985,0.38854762112386504
03R030_05,0.38834177807674036,0.388606864755604,0.3935060441826796
03R030_06,0.5303716796795116,0.5271156275011284,0.527871611314538
03R030_07,0.4400267449796849,0.4415628161974603,0.4393033056948957
03R030_08,0.48732528014288884,0.4807181651552118,0.48551364868002955
03R030_09,0.3274399096952931,0.3234487446056363,0.32851716918727353
03R030_10,0.49376223358042626,0.49237576058043203,0.49185201580583127
