Network,1,2,3
EMT_0000,0.7854782231994702,0.7848659995731394,0.7851459823507608
EMT_0401,0.7689016931947332,0.7690133547023038,0.7674962638890678
EMT_0402,0.7848486970411515,0.7862731006661249,0.7847971021108062
EMT_0403,0.7796747688346483,0.7806714995263211,0.7807418896455188
EMT_0404,0.7871347540624356,0.7874719757802262,0.78614671315557
EMT_0405,0.7857951203265897,0.7878642374625574,0.7873963681212671
EMT_0406,0.7659445347402586,0.7660686235107842,0.7676959228940916
EMT_0407,0.6716055730020495,0.672263499845936,0.6735735839550577
EMT_0408,0.7871273674930049,0.7874486711244246,0.7859003436586378
EMT_0409,0.7794194144421914,0.7784849044845812,0.7792251598345095
EMT_0410,0.524294574753283,0.52769089549128,0.529882702467555
EMT_0801,0.694356739431549,0.6962690521024666,0.6927855881330396
EMT_0802,0.6970656045037165,0.6960582220093737,0.6975461430063419
EMT_0803,0.6521391514664665,0.6582637850757663,0.6611062261973926
EMT_0804,0.37711244557487034,0.37782115725941384,0.37702063501925226
EMT_0805,0.7724406843570663,0.7714647129390187,0.7715141951515774
EMT_0806,0.7748399044788938,0.7756953345373192,0.7734933183654901
EMT_0807,0.5247463424331902,0.5272711740547127,0.5296011800276694
EMT_0808,0.7757415085986291,0.7757155794782844,0.7773351760236676
EMT_0809,0.7865527718803497,0.7859931479089278,0.7854879897826689
EMT_0810,0.5554423652551956,0.5581527649508681,0.5579642192509331
EMT_1201,0.6244476686973803,0.6251554667441984,0.6204592816427831
EMT_1202,0.35934571955202294,0.3626811457579461,0.36674011220467156
EMT_1203,0.653515703715619,0.6552128453685626,0.6516006820563748
EMT_1204,0.45782342676626536,0.45937691128427255,0.4547968749809715
EMT_1205,0.4057321175021794,0.40720933765208184,0.40888881976866764
EMT_1206,0.3961032569662045,0.3959785184397712,0.39456359166339555
EMT_1207,0.7378817916134547,0.7374302139137454,0.7378564777717322
EMT_1208,0.7436430998811936,0.7447848039660285,0.7440578215055778
EMT_1209,0.6136580695066419,0.6127223461648206,0.6145737692033886
EMT_1210,0.20838476595876107,0.21027629904629178,0.20960557384287395
EMT_1601,0.5291933211889457,0.5320408761883957,0.5293532357243116
EMT_1602,0.6001652902792441,0.601444008544199,0.6015648908154029
EMT_1603,0.3301443411845734,0.3337949648435912,0.33162195022494867
EMT_1604,0.25766483320790845,0.25475196840788267,0.25816977968156596
EMT_1605,0.4050907031828934,0.4503994280200864,0.4447035232306403
EMT_1606,0.6571165474901243,0.6553093836013255,0.6534378633623207
EMT_1607,0.5058509295089586,0.5073021108071722,0.5060761485597769
EMT_1608,0.44870214883483894,0.44822753126044695,0.448588545868917
EMT_1609,0.6155416082284233,0.6156785256628873,0.6166135353654632
EMT_1610,0.33586026443546163,0.33859385614138326,0.3324850702076858
EMT_2001,0.26214545177679704,0.25751530570536224,0.2600436398967448
EMT_2002,0.5173433760170402,0.5162500780430865,0.5203114147710646
EMT_2003,0.47996239137447266,0.4819287422789595,0.48269929277910445
EMT_2004,0.6720638984223345,0.6676019849934652,0.6718752869597254
EMT_2005,0.3645142377849645,0.3603239714462382,0.3571670194084323
EMT_2006,0.25808237099667336,0.28069301909700806,0.2531530484526725
EMT_2007,0.4712624646987197,0.4747294590581299,0.4683262311572076
EMT_2008,0.4142643373038362,0.41408096892129287,0.4208459958803723
EMT_2009,0.22602314874842075,0.2493061564643024,0.22471522005346856
EMT_2010,0.437122525391572,0.4370050345204379,0.43509946373325
EMT_2401,0.5327009299121487,0.5327734012931532,0.5276456380814105
EMT_2402,0.2343871215588021,0.23717011591971726,0.23929828634747496
EMT_2403,0.3071923759830895,0.30658505297070326,0.30539102045883393
EMT_2404,0.38663477092722087,0.3420340262246146,0.38519385322080457
EMT_2405,0.2861306965621955,0.27296297507344686,0.28269393834408674
EMT_2406,0.44398833009947614,0.44760241902573594,0.4487083213529591
EMT_2407,0.2757925069764473,0.28502014141241894,0.2762442084168804
EMT_2408,0.4291465806971798,0.43609427754412844,0.4347944730153166
EMT_2409,0.3853671780942728,0.3823992073253741,0.3840093771143862
EMT_2410,0.4723793507731493,0.4776314041648041,0.47518973933126823
EMT_2801,0.32897946355146684,0.3283937074193463,0.33470196512810413
EMT_2802,0.29164341252867076,0.2505602937566962,0.28917837820616
EMT_2803,0.3692324555714197,0.36778731609119436,0.3748655558170055
EMT_2804,0.5271407614733558,0.5305297922660146,0.5260871017696724
EMT_2805,0.2787117795594605,0.2885134919652711,0.276493581372943
EMT_2806,0.4153499439167164,0.41947271409877573,0.41438108063934653
EMT_2807,0.490391553446087,0.48804837432419557,0.48635542379627217
EMT_2808,0.4597492256714238,0.461850747506793,0.4628420269603413
EMT_2809,0.2575270603502271,0.30839585348098675,0.18014704585683017
EMT_2810,0.3939127890635037,0.3925669826705818,0.3852686037329172
EMT_3201,0.25222528206562733,0.248643797703136,0.2476079786232362
EMT_3202,0.3468782374615742,0.3413088371199501,0.34112912306291704
EMT_3203,0.47899403158214315,0.471966205562073,0.477272180641104
EMT_3204,0.47451634618936916,0.4757539667604843,0.4751881553112652
EMT_3205,0.44962533655369485,0.4601471707398179,0.4551873744213723
EMT_3206,0.5324705944423447,0.5341566571522542,0.5320332806777333
EMT_3207,0.2150957813600285,0.22455350584969244,0.22179004213701622
EMT_3208,0.30127034616943643,0.2902510030538055,0.29277642291823497
EMT_3209,0.41108851476553254,0.4194502915948861,0.41606519713174217
EMT_3210,0.33584634788130113,0.3319118437636458,0.33188126727028733
EMT_3601,0.3691358181756436,0.3677439729448684,0.3682441331674966
EMT_3602,0.2909494242538957,0.2948530044025244,0.30423026765752126
EMT_3603,0.37417715712707156,0.37016585915882627,0.3736766554667572
EMT_3604,0.38631621854209425,0.3835507845806308,0.3854106706020499
EMT_3605,0.20674863065649454,0.2113014471024619,0.21037391054225574
EMT_3606,0.2666042220717896,0.2766020224561242,0.26543967196041535
EMT_3607,0.21791854423779522,0.2182526528381761,0.21892153159757244
EMT_3608,0.4074659537083778,0.4098956831862519,0.40229521978587984
EMT_3609,0.3643799519523183,0.36633440077906765,0.36791836306728554
EMT_3610,0.39826567536508983,0.39926643310046406,0.39742964132465225
EMT_4001,0.2973592673054859,0.29473037409842845,0.30071676659554974
EMT_4002,0.2615116812091277,0.26370294193407795,0.26556190296518023
EMT_4003,0.54923455572419,0.5509367125870177,0.5509588570955811
EMT_4004,0.323700549107845,0.31949206387672324,0.3251705495269437
EMT_4005,0.24421117448347068,0.24005558402142116,0.2430315294812833
EMT_4006,0.25145433449875887,0.24758492559977122,0.2543508585440311
EMT_4007,0.2334925523291371,0.2318512262190957,0.23378823307836855
EMT_4008,0.20626431819113178,0.2542587080776172,0.2512458964358651
EMT_4009,0.2958008043910235,0.2999265931479325,0.2976723793593056
EMT_4010,0.2935370694612954,0.2883311791978687,0.2898199819003396
EMT_4401,0.30964770170451644,0.31534890897055634,0.3276696291291391
EMT_4402,0.22643452570110667,0.22886296422461455,0.2316571032959492
EMT_4403,0.27354934388572477,0.27230753563872384,0.2701466444736126
EMT_4404,0.1853797148716401,0.1877496035972966,0.15993702715661606
EMT_4405,0.2652073295338813,0.27715933832118667,0.2712717798082356
