Network,1,2,3
EMT_0000,0.01597987261415557,0.015753107991960374,0.015888793978547002
EMT_0401,0.018593622935759287,0.018203538066405837,0.017642256982272102
EMT_0402,0.02974720773239158,0.02917167568390674,0.029073594157131972
EMT_0403,0.01838793843312287,0.01829539592620263,0.018739945644214804
EMT_0404,0.023615564569212683,0.023683945872802353,0.02363858679929267
EMT_0405,0.024976279202826912,0.024815747301093132,0.025112622200341727
EMT_0406,0.03675358401066114,0.03637392092387393,0.036507563803687644
EMT_0407,0.02257402828408448,0.023267059839305982,0.022878433976575966
EMT_0408,0.014831338932232693,0.01581300842896099,0.015370377366816306
EMT_0409,0.019396705216991036,0.019355621328581263,0.019181227242031897
EMT_0410,0.03910045860912242,0.038213739221790555,0.038162012611615406
EMT_0801,0.03650697101308108,0.03753232119518178,0.03783029196282354
EMT_0802,0.052307910334797626,0.05024395307117748,0.05219870750494652
EMT_0803,0.03177990274124037,0.031903542902026016,0.0320272076823105
EMT_0804,0.17896574720645117,0.18290301546966267,0.1822795418923536
EMT_0805,0.04163752871746837,0.04321487487413266,0.044027529306243235
EMT_0806,0.024233704857191073,0.024107136031289132,0.023611755468658287
EMT_0807,0.1040069944348744,0.10243939643627291,0.1011692557105367
EMT_0808,0.03126119277517159,0.032013043819742695,0.03059113594346211
EMT_0809,0.020164075812903803,0.01952791598214876,0.019897515829642807
EMT_0810,0.06898647548608403,0.06793112157747898,0.06638318086139385
EMT_1201,0.05851802126941889,0.056721876102786326,0.05690190977595415
EMT_1202,0.21671595480052472,0.21307432164403747,0.209422415662851
EMT_1203,0.057872749184584675,0.061254359514062294,0.056318292795831025
EMT_1204,0.08564614594764089,0.08542872231772436,0.08970872495785773
EMT_1205,0.14165711395166222,0.13933779090398282,0.14004065959083853
EMT_1206,0.23516450495272043,0.23742739868239535,0.2381882727596532
EMT_1207,0.07494769367211027,0.07615374346857488,0.07625447024075052
EMT_1208,0.04398642002651572,0.043657956333288304,0.043537367233212575
EMT_1209,0.04608311190640654,0.04595602174649622,0.04657844938396443
EMT_1210,0.08907356142476172,0.09026119845414263,0.08854227347333626
EMT_1601,0.07157870010118458,0.07020005725384022,0.0714339829532222
EMT_1602,0.06058737904461232,0.059198449009071,0.06013743775163652
EMT_1603,0.13208169690559493,0.1303822179082185,0.13130225578950339
EMT_1604,0.153282089046612,0.1552420206870866,0.1553352662488315
EMT_1605,0.07046349836593507,0.07293982638810349,0.07533716305065183
EMT_1606,0.08308178403504236,0.08212213182229111,0.08562335047490721
EMT_1607,0.10494406287144817,0.10427406568086978,0.10709462997768605
EMT_1608,0.09472577207471009,0.09295058107044692,0.09447627670617305
EMT_1609,0.10142848045073297,0.10254002895874934,0.10065357896559751
EMT_1610,0.09181270214434777,0.0918345130208129,0.090133460417996
EMT_2001,0.14899189582364425,0.14767709510474797,0.14981808797500512
EMT_2002,0.16920444607575955,0.16979308992710473,0.17293609422453748
EMT_2003,0.08040482919347623,0.07861085378768339,0.07654702459839718
EMT_2004,0.09563485069717975,0.09882419364134723,0.09433854983877314
EMT_2005,0.11245645734033999,0.11237069392354683,0.11469960370142912
EMT_2006,0.15938778961774702,0.16289599026323717,0.15968244407265453
EMT_2007,0.16094496560114804,0.16021677815232996,0.16113573289287594
EMT_2008,0.1151698530108367,0.11443664596729569,0.11548054226391766
EMT_2009,0.2049224935955872,0.2028711892534017,0.2055116599639989
EMT_2010,0.11879757387708995,0.11884825009576225,0.11873572152575256
EMT_2401,0.09042241904962355,0.0904648754552469,0.09126702249275555
EMT_2402,0.2376293283310617,0.2336551598895995,0.23425146729099192
EMT_2403,0.2356904975510827,0.23371925611935443,0.23613063867398887
EMT_2404,0.10884496231173757,0.11553470258224767,0.1141699461236547
EMT_2405,0.24521849576310428,0.24864122189210913,0.2481241882216667
EMT_2406,0.09672068805678875,0.09621347351669914,0.09585079171558164
EMT_2407,0.17316596899961886,0.1694483993176487,0.17274320164995274
EMT_2408,0.07545082659867958,0.07487838641057522,0.07415342084574766
EMT_2409,0.07964832129242981,0.0804015878025316,0.07889358611632978
EMT_2410,0.145667038430423,0.14051395881970458,0.1419944190776952
EMT_2801,0.15313823458780712,0.152539238621747,0.15088631513253137
EMT_2802,0.13322184053896466,0.1359495214556871,0.13724657078284663
EMT_2803,0.21318159464341088,0.21074838276698465,0.2155433373949842
EMT_2804,0.11885750889889803,0.11256324847643931,0.11659297170770314
EMT_2805,0.1899188911578036,0.18543350856491794,0.18868681906083995
EMT_2806,0.08351642858812287,0.0820740796654471,0.08559413072839686
EMT_2807,0.14126913272188787,0.14375875638666913,0.1442618721057472
EMT_2808,0.0585512387699763,0.05811065333121351,0.055518367464173685
EMT_2809,0.17000935990639823,0.17337293958535593,0.16390355935090906
EMT_2810,0.14913205559403594,0.15097462438092754,0.1542098503387199
EMT_3201,0.2187110062428938,0.21767964065540923,0.21670370503095654
EMT_3202,0.15971788849425866,0.16630872583783599,0.16755209077405778
EMT_3203,0.07411572646714266,0.07303188075726946,0.07283231483596382
EMT_3204,0.056572961600603364,0.055099168422554745,0.054145982179119125
EMT_3205,0.1519018504434527,0.14683773416394916,0.15100121515537274
EMT_3206,0.13036968035624896,0.13346055557430683,0.13353642902747873
EMT_3207,0.11577614964330943,0.11408579203542231,0.11388023945013735
EMT_3208,0.24004526121767505,0.24226150670192104,0.2403819662248791
EMT_3209,0.09057101544396998,0.08801443090879174,0.09102386464049701
EMT_3210,0.12663433112737463,0.12406940486891006,0.12326117458125717
EMT_3601,0.12222794880641412,0.12445959698588786,0.12113999586334054
EMT_3602,0.1913179576499408,0.19219024314480346,0.18465905128793905
EMT_3603,0.1541498154348206,0.15703209171139296,0.15543298701300357
EMT_3604,0.1353719049448784,0.13895368842350037,0.1385800094238127
EMT_3605,0.18001859469367243,0.1786512924229077,0.17355764860553005
EMT_3606,0.2233829723795752,0.2252535941357174,0.22484089105038368
EMT_3607,0.17469726184475634,0.17539432936733376,0.17028792522652983
EMT_3608,0.15017143083179896,0.15162248084950702,0.15382083628891652
EMT_3609,0.10922435017557643,0.10778229580335645,0.10844717907388221
EMT_3610,0.12999049704810647,0.1249851979387863,0.12868742136006453
EMT_4001,0.20026157715672643,0.19892788462929595,0.20199221536877116
EMT_4002,0.12117926940687461,0.12262154975382929,0.11943102167044291
EMT_4003,0.08372693072324161,0.0822711693256196,0.08228158941141112
EMT_4004,0.15053160191306889,0.15277235740545797,0.1489274825505674
EMT_4005,0.1484707919216846,0.1500384551813005,0.14814835718641708
EMT_4006,0.16697601820999639,0.16819309895969645,0.16031327238485488
EMT_4007,0.2576903748194094,0.25609781032406176,0.255748266844628
EMT_4008,0.15312701666187437,0.15151516162337228,0.15502399755317514
EMT_4009,0.20351874471721312,0.20772359325746,0.2039835367879745
EMT_4010,0.17827173316917228,0.17798208787632436,0.17464585826338336
EMT_4401,0.16238260141696417,0.1666661740047639,0.1630245214026723
EMT_4402,0.18731312851045484,0.18358695973916286,0.18498481493446242
EMT_4403,0.2337525518397541,0.23811170336002768,0.23611507839941218
EMT_4404,0.2289648051912554,0.2229671892443952,0.22482135438547268
EMT_4405,0.19393958738244513,0.19737715324987518,0.2002168882787085
EMT_4406,0.13507447088402108,0.13586620398353969,0.13423880833777319
EMT_4407,0.18137947795793147,0.1796152257622885,0.1778050426705455
EMT_4408,0.19344379886678964,0.19175291828621344,0.19403010844190982
EMT_4409,0.1032856393570771,0.10615498114215852,0.10651575005457956
EMT_4410,0.2962812052128211,0.2944589628412896,0.2956849570676204
EMT_4801,0.24421065517261056,0.24345138453133708,0.23818660112293358
EMT_4802,0.15615282841025913,0.15557474351524342,0.15351314877974753
EMT_4803,0.1940723672265786,0.19029939794663606,0.18636394720761099
EMT_4804,0.23835103984806458,0.2370300316546495,0.234287556923076
EMT_4805,0.16572932937515603,0.16053605781408584,0.16279099113047238
EMT_4806,0.15964386147953663,0.16090684182983098,0.15934995082820658
EMT_4807,0.17357522646783557,0.17512702395356683,0.1757121411368026
EMT_4808,0.15505809385777303,0.15251094519226244,0.1525418676383575
EMT_4809,0.2223952189916309,0.2177735267356438,0.21948198942311287
EMT_4810,0.1990493923928846,0.2017254322403356,0.19836417109858973
EMT_5201,0.14657693193649105,0.146323861568714,0.1448161905594632
EMT_5202,0.16446231202027078,0.16526345372348134,0.16353686384456684
EMT_5203,0.2205177785444188,0.22504251487376276,0.22486451771452484
EMT_5204,0.23271931617897026,0.2405127681394814,0.2332183796637293
EMT_5205,0.13978740659119632,0.1434684014240485,0.1376993247609348
EMT_5206,0.2172572174970521,0.22156414903898922,0.2173527657412337
EMT_5207,0.24413563856671325,0.24677328181196825,0.24433384435739558
EMT_5208,0.12954179967775795,0.12653858319663955,0.12495145037860303
EMT_5209,0.20731847143254542,0.2078929573753662,0.21061291021179626
EMT_5210,0.15633745422597806,0.15229886683381755,0.15560752536162745
EMT_5601,0.17518823565261596,0.17261350706812267,0.17396022134058783
EMT_5602,0.16668792737015384,0.1677033490283644,0.1710590844949838
EMT_5603,0.17781893121657774,0.1808455939515455,0.17646242708742776
EMT_5604,0.25434453126682544,0.24768009033653351,0.25308991721600327
EMT_5605,0.1352876040062452,0.13884209470701137,0.13333841685342743
EMT_5606,0.2445106606462149,0.2400023297800813,0.24192938880282366
EMT_5607,0.21200959074062994,0.2125241663985328,0.20791580997605583
EMT_5608,0.16206557108048672,0.15797558998420366,0.16252400133739334
EMT_5609,0.21670039278231487,0.222367220965144,0.21954199785836534
EMT_5610,0.18127282375018222,0.17553087261408473,0.18000973381586707
EMT_6001,0.17117299681583045,0.16935068766702902,0.17225705381949846
EMT_6002,0.1889336865313883,0.18944181285002804,0.18825342220755018
EMT_6003,0.2186541867506188,0.21820248282976543,0.21859805956139536
EMT_6004,0.06505142167154598,0.06573706629322068,0.06617440214513777
EMT_6005,0.16959944365716165,0.16747807440414703,0.1649896477044715
EMT_6006,0.14210433111773332,0.14665148021043636,0.14495217696691645
EMT_6007,0.15745694980437028,0.15967970887372424,0.15866615024041383
EMT_6008,0.233422942799953,0.23943722202956225,0.23519549084939856
EMT_6009,0.2173104042699577,0.21861027679318643,0.21294054742091645
EMT_6010,0.21173275537922678,0.2099324785543637,0.21123567833682574
EMT_6401,0.15025172788509658,0.14982219550146617,0.1478578775150585
EMT_6402,0.20003195836441506,0.2003149467209673,0.19910150417835684
EMT_6403,0.11986607331349645,0.11643331272807687,0.11894792897928902
EMT_6404,0.20971565648334142,0.2081041681058269,0.20629260723031012
EMT_6405,0.19107627069837516,0.19547271092556948,0.19398420047390666
EMT_6406,0.17323862913868596,0.17766705458002052,0.17319047631153273
EMT_6407,0.1973516037035453,0.19551481697526674,0.2002229209009679
EMT_6408,0.16714872667311528,0.1668013057313521,0.1699669181763538
EMT_6409,0.24123760717219422,0.24026361129846266,0.24145085191218021
EMT_6410,0.20111190272233054,0.2096523843583779,0.2049682050514337
EMT_6801,0.25913885458969776,0.2565342191937886,0.25897747249936565
EMT_6802,0.25587573226641896,0.25603891137422974,0.26110228937801655
EMT_6803,0.22598087269552822,0.22132092498043043,0.22525258977709653
EMT_6804,0.1834203103795081,0.18339839928696483,0.1842698657903717
EMT_6805,0.14258181122226096,0.14310630088773024,0.14321201891220903
EMT_6806,0.14331872968375087,0.1431424681610493,0.14057650632215712
EMT_6807,0.2764098122910285,0.2731646487777555,0.2726472350960554
EMT_6808,0.1697961962995816,0.1619253963520038,0.17018880692445726
EMT_6809,0.11578879574833005,0.11860784009106083,0.12279650073757804
EMT_6810,0.23463178372195712,0.23343305691984212,0.23220044950684401
EMT_7201,0.21425376939733276,0.2138441381581619,0.21416642747136738
EMT_7202,0.24742686655215423,0.24539315060308126,0.24562362097482268
EMT_7203,0.2458407205677561,0.24721386197737258,0.24557931868992725
EMT_7204,0.17794664453203235,0.1780563753732994,0.17552306486062658
EMT_7205,0.243184495052905,0.2419977809316638,0.24979728283410813
EMT_7206,0.19480074819667323,0.18854367818438075,0.1906375434943437
EMT_7207,0.18498125011151292,0.18642009199877543,0.1862394431951959
EMT_7208,0.1160522456930607,0.11570166075418223,0.115612147483237
EMT_7209,0.21843525202954925,0.21701368699985282,0.21765881104903306
EMT_7210,0.16834161431052574,0.17012974477968568,0.17175321780208838
EMT_7601,0.2483263960193264,0.2507283262261028,0.24815170296593947
EMT_7602,0.19253341508969257,0.19362084387162062,0.19456172225945279
EMT_7603,0.15283044732623421,0.1554215181507981,0.15583512087085602
EMT_7604,0.1677162269644253,0.16622727413628027,0.17384631069859033
EMT_7605,0.18415807398104692,0.1886975050409167,0.18388357207646422
EMT_7606,0.19790269692668355,0.19504797135811971,0.19749269379042173
EMT_7607,0.17645911080261312,0.16924428468437558,0.17188456968517934
EMT_7608,0.20230196363983688,0.1975440161906346,0.2038160443888296
EMT_7609,0.19277641817348695,0.1922433578860296,0.1898389835296944
EMT_7610,0.16043893652644864,0.16100034806482993,0.15793399070801936
EMT_8001,0.10080909492637376,0.10435508489785121,0.09940152019846743
EMT_8002,0.20716885243300884,0.20463071516618137,0.20948411719436416
EMT_8003,0.23509455084275244,0.23573282861706762,0.23694510093217824
EMT_8004,0.19236384894689143,0.19330535467885296,0.1931115150975233
EMT_8005,0.21022287228476066,0.21051212944471567,0.21058094211224834
EMT_8006,0.12852935587172779,0.13108092751184208,0.13096500162564387
EMT_8007,0.19794988379268655,0.2023016813028073,0.2012482836233475
EMT_8008,0.20903441650945315,0.21121581209608103,0.20957690666173628
EMT_8009,0.17575543710496294,0.1727404926753375,0.17786391161105156
EMT_8010,0.16424699873111429,0.16571454414507644,0.16466576942614128
