Network,1,2,3
EMT_0000,0.7543851399112571,0.7555869716811392,0.7547030377693467
EMT_0401,0.7273004727364588,0.7283476021236619,0.7275358237905069
EMT_0402,0.731151102796318,0.7325422735846858,0.7307465222212515
EMT_0403,0.7421335281986321,0.7428928267207442,0.7421869823312471
EMT_0404,0.750822637050218,0.7509687433710712,0.7505493536577196
EMT_0405,0.7507358899657931,0.7507226595421466,0.7512011567541828
EMT_0406,0.7075288210122739,0.7070462122454086,0.7081498613716315
EMT_0407,0.6321686240145983,0.6331557675339651,0.6339524679301197
EMT_0408,0.7570934262358976,0.7564696397699135,0.7570443997365985
EMT_0409,0.7367996534843593,0.736783410157975,0.7365007208722043
EMT_0410,0.49055710721662155,0.49221225580227673,0.4947278428901274
EMT_0801,0.6502327990719041,0.6516332393889964,0.6484744241532286
EMT_0802,0.6448847852542637,0.6462990741540274,0.6455301741884352
EMT_0803,0.59670498515693,0.60018920105488,0.604137127785053
EMT_0804,0.32923212098249066,0.32588560463323835,0.3307820709904011
EMT_0805,0.7158230812582,0.7143604325216787,0.7133890809058463
EMT_0806,0.7310049045357699,0.7287789210867972,0.7272197873713607
EMT_0807,0.41002503581261796,0.41008621078772206,0.414097267470923
EMT_0808,0.7350454624121928,0.7342549032876247,0.736898613573541
EMT_0809,0.7440072658169701,0.7443335522042365,0.7439954946086023
EMT_0810,0.4946475288655507,0.49394698062987563,0.49720070905394
EMT_1201,0.5724603733887543,0.5720774540637033,0.5690299259858086
EMT_1202,0.3008183888721024,0.30478517827549967,0.3070574353878934
EMT_1203,0.5768186308229946,0.5780789599604106,0.5770257614225295
EMT_1204,0.40391030232618996,0.4055975439120967,0.3971588845193098
EMT_1205,0.3603206398065941,0.35933170395848024,0.35927358643780466
EMT_1206,0.3332571153001412,0.3289083699179896,0.33096177457898546
EMT_1207,0.6686339847458168,0.667150131498424,0.6663136449792094
EMT_1208,0.6870519200434666,0.6874201400911784,0.6878905807193973
EMT_1209,0.5828841763045725,0.5829361854522239,0.5824128660069772
EMT_1210,0.1993991530994077,0.1931384640082999,0.19812537184494894
EMT_1601,0.35721428776483444,0.36273256901649015,0.358634071740771
EMT_1602,0.5404452448781032,0.5423449623778203,0.5447187567287713
EMT_1603,0.3018648371608504,0.30464393936435885,0.30427690181738
EMT_1604,0.23023840227140352,0.22488157670761916,0.22669488207443578
EMT_1605,0.3723446794572015,0.37220825109577577,0.3654552780335458
EMT_1606,0.5947066786370171,0.5912472238953528,0.5904814564879033
EMT_1607,0.4288170352841516,0.429939743941955,0.4291594877610161
EMT_1608,0.4077059381612549,0.408222555007001,0.40908875158874414
EMT_1609,0.5096613022325925,0.5557494825835066,0.5116825880386308
EMT_1610,0.2967844279788347,0.29810969225522116,0.29325751917508674
EMT_2001,0.22837500009837666,0.22748176580255794,0.22742297944138484
EMT_2002,0.44005347614481954,0.43627362828523375,0.44295945589059865
EMT_2003,0.4225863172940395,0.4249219597193984,0.42388927378523233
EMT_2004,0.5912459603380574,0.5869807719082639,0.5938149032609822
EMT_2005,0.3075388474878501,0.30288683108930176,0.29819444422065206
EMT_2006,0.23533705504975186,0.22832837491983263,0.23350905068343378
EMT_2007,0.37256839387803115,0.3761581867839938,0.37448411976862883
EMT_2008,0.3730217229288205,0.3726215907140611,0.37727054548822747
EMT_2009,0.2102060515940084,0.2114325923203552,0.20650397767977555
EMT_2010,0.39734795826629565,0.39556769626129745,0.3950092401528952
EMT_2401,0.469429666729149,0.466708439038706,0.46393199417124314
EMT_2402,0.19298427889881772,0.19546811286564664,0.19691641782419822
EMT_2403,0.2823413507256272,0.2815047763672347,0.2820969867228154
