Network,1,2,3
EMT_0000,0.014434695581916394,0.014266599870862064,0.014383421206134337
EMT_0401,0.016787602704137133,0.01650986947032949,0.01613618506399074
EMT_0402,0.027082844444497333,0.02674434555388129,0.02651269830096481
EMT_0403,0.016729349384932302,0.016746390768945123,0.017070069718209537
EMT_0404,0.02203903684514128,0.021958864284488393,0.021862069519637862
EMT_0405,0.023206898651296236,0.023095168083408748,0.023335043870714802
EMT_0406,0.034619965586285724,0.03440212583933114,0.034410962921617244
EMT_0407,0.02062694673867851,0.02141592380260441,0.02107840277974647
EMT_0408,0.0134159950502697,0.014282989582080081,0.013963290753872374
EMT_0409,0.01773004068289131,0.01785817123810096,0.01759529610888465
EMT_0410,0.03687883067876229,0.035907843237972185,0.03581921963065016
EMT_0801,0.03462705980102089,0.035623957395626744,0.03594414474549853
EMT_0802,0.049600507077230606,0.047691218835711625,0.04973113627988494
EMT_0803,0.029137494180638226,0.02961072776067227,0.029522144234371016
EMT_0804,0.181913013222038,0.1847229172750718,0.18474126128462923
EMT_0805,0.039609606317146155,0.04113443132008983,0.04182979975540815
EMT_0806,0.022076428271426272,0.0219991882669886,0.02175527242136104
EMT_0807,0.10403858074705696,0.10186426337292835,0.09984298285852901
EMT_0808,0.029296883935402203,0.02998408485782666,0.02846565921131508
EMT_0809,0.018264806112829303,0.017336548567540837,0.017922833402268978
EMT_0810,0.06749526971947507,0.066548494189181,0.06483236816423692
EMT_1201,0.056479481387472164,0.054935147978416525,0.055240277673903056
EMT_1202,0.22380155468496712,0.21967400886078808,0.21590680877141885
EMT_1203,0.055401388220731825,0.059086250464736235,0.054720736990474986
EMT_1204,0.08328708519545272,0.083623581681696,0.08693025764199205
EMT_1205,0.14391025983333078,0.14146295295208272,0.14201700399325315
EMT_1206,0.24205470551126057,0.2446439725691085,0.24431296695623345
EMT_1207,0.07344141839485128,0.0751632455957853,0.07528630231526878
EMT_1208,0.0420203887679458,0.04185829586902147,0.04176947817713005
EMT_1209,0.04315533780218562,0.04315799158653699,0.043713286695750815
EMT_1210,0.09039506116964424,0.09075872847977254,0.08655657753259867
EMT_1601,0.06928514687859658,0.06778211817156642,0.06903676224891044
EMT_1602,0.05896456902488233,0.057438593996671186,0.058268442228699445
EMT_1603,0.13434577247731352,0.1333404508130164,0.13372987369998773
EMT_1604,0.1588702715218419,0.1602362846677436,0.16078371448413317
EMT_1605,0.07002071413760225,0.07197881568969404,0.07361491383673396
EMT_1606,0.08243287463667119,0.08221230329147794,0.08548746290710084
EMT_1607,0.10593267532357872,0.10523203610373068,0.10796304340005952
EMT_1608,0.09511149965915817,0.0933178214292995,0.0940007603543449
EMT_1609,0.10192979306380458,0.10311835641586854,0.1009833402250375
EMT_1610,0.0957556128017518,0.0958400367501632,0.09218312322240911
EMT_2001,0.1533059981269134,0.15198184999883949,0.1544674982054773
EMT_2002,0.17482124473111277,0.1759863682577317,0.17963244209242538
EMT_2003,0.08188477027570297,0.0794579899893558,0.0767305165362433
EMT_2004,0.09386144793329361,0.09734426275596403,0.09347982685023795
EMT_2005,0.11584121447177254,0.11643902551360027,0.1188445076130731
EMT_2006,0.16390795580267412,0.16831935373475068,0.16515505031727012
EMT_2007,0.16537152426770868,0.16491398579476801,0.16552697210629969
EMT_2008,0.11355134698449122,0.11327191327044872,0.11457529305366426
EMT_2009,0.21840277784049197,0.21635433078055552,0.21871391407638469
EMT_2010,0.1198019490745734,0.12006818960954733,0.11967298716047749
EMT_2401,0.08985697723015627,0.08975270074008851,0.09034843578752975
EMT_2402,0.25524008986334923,0.2505086638839371,0.25141789849242396
EMT_2403,0.24541963687748602,0.24428818057523516,0.24625003058332304
EMT_2404,0.11105644791528982,0.1179340433507015,0.1162079957297754
EMT_2405,0.25845293171665085,0.26393373114993235,0.26353005177735683
EMT_2406,0.09688239118561816,0.0965254443882031,0.09574580880106501
EMT_2407,0.17688342542638977,0.1732196573125609,0.1773595589529795
EMT_2408,0.07347971215795421,0.07192999224175614,0.07186761259112161
EMT_2409,0.07966436818336382,0.0801906035131213,0.07893791926637622
EMT_2410,0.1473372035188412,0.14225811926381207,0.14406095506306602
EMT_2801,0.1620228188311285,0.16061082652426714,0.15917472757091541
EMT_2802,0.13935939161584693,0.14146040630706416,0.14299900566087645
EMT_2803,0.22145677016909956,0.220847142723475,0.2274577934966245
EMT_2804,0.1191666002304189,0.11234393311212357,0.11651176234857617
EMT_2805,0.19804940561752815,0.19351763301864403,0.1970774091460323
EMT_2806,0.0827099918494056,0.08034948300275692,0.08421317685114924
EMT_2807,0.14548308985088346,0.14748918656759905,0.14817818120991239
EMT_2808,0.05597601230435361,0.05548286875417128,0.05278084447996827
EMT_2809,0.17959546556839354,0.18495768689904465,0.17424318810770686
EMT_2810,0.15437198728341212,0.156763616868882,0.1602435854748532
EMT_3201,0.2358258147331948,0.23421525549183173,0.2328340489585361
