Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
P000_000_24_10,10,0.274376166,0.437306079,7.0,0.76756386,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;NFYA;OCT4-FOXD3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;FOXD3;HNF4A;CEBP;OCT4,LMCD1;PBX1;SUMO1;PRDM14;GATA4;Oct4-Sox2;SOX2;KLF4;PIAS1;ZIC3;NANOG,SP1;MYC;BMP2K;MYC-SP1;NFYA;OCT4-FOXD3;TCF3;FOXA1;PIASy;LEF1;LEF1-bCat;FOXD3;CEBP;LMCD1;OCT4;PBX1;SUMO1;PRDM14;GATA4;Oct4-Sox2;SOX2;KLF4;PIAS1;ZIC3;NANOG,SOX17;SP3;GATA6;FOXA2;GATA2;GATA3;CDX2;HNF4A,0.5757575757575758,0.4242424242424242
P000_000_24_11,10,0.078749773,0.418499868,9.0,0.685655873,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;NFYA;OCT4-FOXD3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;FOXD3;HNF4A;CEBP;OCT4,LMCD1;PBX1;SUMO1;PRDM14;GATA4;Oct4-Sox2;SOX2;KLF4;PIAS1;ZIC3;NANOG,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;GATA6;FOXA2;TCF3;FOXA1;GATA2;PIASy;LEF1;CDX2;LEF1-bCat;HNF4A;CEBP;GATA4;PIAS1,NFYA;OCT4-FOXD3;GATA3;FOXD3;LMCD1;OCT4;PBX1;SUMO1;PRDM14;Oct4-Sox2;SOX2;KLF4;ZIC3;NANOG,0.1818181818181818,0.8181818181818182
P000_000_24_12,10,0.19515386,0.377520423,11.0,0.653272256,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;NFYA;OCT4-FOXD3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;FOXD3;HNF4A;CEBP;OCT4;ZIC3,LMCD1;PBX1;SUMO1;PRDM14;GATA4;Oct4-Sox2;SOX2;KLF4;PIAS1;NANOG,SP1;NFYA;OCT4-FOXD3;FOXD3;LMCD1;OCT4;PBX1;SUMO1;PRDM14;Oct4-Sox2;SOX2;KLF4;ZIC3;NANOG,MYC;SOX17;BMP2K;MYC-SP1;SP3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;HNF4A;CEBP;GATA4;PIAS1,0.7575757575757576,0.2424242424242424
P000_000_24_13,10,0.140747199,0.418680337,9.0,0.695973049,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;NFYA;OCT4-FOXD3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;FOXD3;HNF4A;CEBP;OCT4,LMCD1;PBX1;SUMO1;PRDM14;GATA4;Oct4-Sox2;SOX2;KLF4;PIAS1;ZIC3;NANOG,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;GATA6;FOXA2;TCF3;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;HNF4A;CEBP;GATA4;PIAS1,NFYA;OCT4-FOXD3;FOXA1;FOXD3;LMCD1;OCT4;PBX1;SUMO1;PRDM14;Oct4-Sox2;SOX2;KLF4;ZIC3;NANOG,0.1818181818181818,0.8181818181818182
P000_000_24_14,10,0.212126656,0.405113856,9.0,0.681339293,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;NFYA;OCT4-FOXD3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;FOXD3;HNF4A;CEBP;LMCD1;OCT4;SUMO1,PBX1;PRDM14;GATA4;Oct4-Sox2;SOX2;KLF4;PIAS1;ZIC3;NANOG,SP1;MYC;SOX17;MYC-SP1;NFYA;OCT4-FOXD3;FOXA2;FOXA1;FOXD3;LMCD1;OCT4;PBX1;SUMO1;PRDM14;Oct4-Sox2;SOX2;KLF4;ZIC3;NANOG,BMP2K;SP3;GATA6;TCF3;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;HNF4A;CEBP;GATA4;PIAS1,0.5757575757575758,0.4242424242424242
P000_000_24_15,10,0.10130273,0.396710519,11.0,0.609476781,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;NFYA;OCT4-FOXD3;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;LEF1-bCat;FOXD3;HNF4A;CEBP;LMCD1;OCT4;PBX1;SUMO1;PRDM14;GATA4;Oct4-Sox2;SOX2;KLF4;ZIC3;NANOG,GATA6;CDX2;PIAS1,SP1;MYC;BMP2K;MYC-SP1;SP3;NFYA;GATA6;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;HNF4A;CEBP;GATA4;SOX2;PIAS1,SOX17;OCT4-FOXD3;FOXA2;FOXD3;LMCD1;OCT4;PBX1;SUMO1;PRDM14;Oct4-Sox2;KLF4;ZIC3;NANOG,0.4848484848484848,0.5151515151515151
P000_000_24_16,10,0.078596685,0.38324516,7.0,0.743586299,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;NFYA;OCT4-FOXD3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;FOXD3;HNF4A;CEBP;OCT4;SUMO1;GATA4,LMCD1;PBX1;PRDM14;Oct4-Sox2;SOX2;KLF4;PIAS1;ZIC3;NANOG,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;HNF4A;CEBP;GATA4;PIAS1,NFYA;OCT4-FOXD3;FOXD3;LMCD1;OCT4;PBX1;SUMO1;PRDM14;Oct4-Sox2;SOX2;KLF4;ZIC3;NANOG,0.1515151515151515,0.8484848484848485
P000_000_24_17,10,0.163048366,0.385735767,9.0,0.711868545,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;NFYA;OCT4-FOXD3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;FOXD3;HNF4A;CEBP;OCT4,LMCD1;PBX1;SUMO1;PRDM14;GATA4;Oct4-Sox2;SOX2;KLF4;PIAS1;ZIC3;NANOG,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;HNF4A;CEBP;GATA4;PIAS1,NFYA;OCT4-FOXD3;FOXD3;LMCD1;OCT4;PBX1;SUMO1;PRDM14;Oct4-Sox2;SOX2;KLF4;ZIC3;NANOG,0.1515151515151515,0.8484848484848485
P000_000_24_18,10,0.170500457,0.43175466,7.0,0.758771497,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;NFYA;OCT4-FOXD3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;LEF1-bCat;FOXD3;HNF4A;CEBP;OCT4;PBX1;Oct4-Sox2;SOX2;KLF4;ZIC3;NANOG,CDX2;LMCD1;SUMO1;PRDM14;GATA4;PIAS1,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;HNF4A;CEBP;GATA4;PIAS1,NFYA;OCT4-FOXD3;FOXD3;LMCD1;OCT4;PBX1;SUMO1;PRDM14;Oct4-Sox2;SOX2;KLF4;ZIC3;NANOG,0.3939393939393939,0.6060606060606061
P000_000_24_19,10,0.080556855,0.416606846,8.0,0.731637798,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;NFYA;OCT4-FOXD3;GATA6;FOXA2;TCF3;FOXA1;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;FOXD3;HNF4A;CEBP;OCT4,LMCD1;PBX1;SUMO1;PRDM14;GATA4;Oct4-Sox2;SOX2;KLF4;PIAS1;ZIC3;NANOG,SP1;MYC;SOX17;BMP2K;MYC-SP1;SP3;GATA6;FOXA2;TCF3;GATA2;GATA3;PIASy;LEF1;CDX2;LEF1-bCat;HNF4A;CEBP;LMCD1;GATA4;PIAS1,NFYA;OCT4-FOXD3;FOXA1;FOXD3;OCT4;PBX1;SUMO1;PRDM14;Oct4-Sox2;SOX2;KLF4;ZIC3;NANOG,0.2121212121212121,0.7878787878787878
